FeatureID,mz,RT,C,H,O,N,S,P,Cl,Br,B,Se,I,H/C,O/C,N/C,AI-mod,DBE,DBE/C,Formula,ZodiacScore
5280,243.1352901,1.857301349,11,18,4,2,0,0,0,0,0,0,0,1.636363636,0.363636364,0.181818182,0.142857143,4,0.363636364,C11H18N2O4,1
5281,243.1359532,2.048002572,11,18,4,2,0,0,0,0,0,0,0,1.636363636,0.363636364,0.181818182,0.142857143,4,0.363636364,C11H18N2O4,1
5282,246.1841664,0.883853056,8,21,1,8,0,0,0,0,0,0,0,2.625,0.125,1,0,2.5,0.3125,C8H21N8O,1
5283,248.1282051,3.737307802,14,17,3,1,0,0,0,0,0,0,0,1.214285714,0.214285714,0.071428571,0.434782609,7,0.5,C14H17NO3,1
5284,249.9389286,13.12924186,4,6,4,1,2,1,0,0,0,0,0,1.5,1,0.25,0,3,0.75,C4H6NO4PS2,0.999499499
5285,250.10742,0.946439852,8,15,6,3,0,0,0,0,0,0,0,1.875,0.75,0.375,0,3,0.375,C8H15N3O6,0.513613614
5286,252.1945695,5.307163851,11,27,2,2,1,0,0,0,0,0,0,2.454545455,0.181818182,0.181818182,0,-0.5,-0.045454545,C11H27N2O2S,1
5287,253.1947326,9.948500621,19,24,0,0,0,0,0,0,0,0,0,1.263157895,0,0,0.421052632,8,0.421052632,C19H24,1
5288,255.1743472,9.679854402,18,22,1,0,0,0,0,0,0,0,0,1.222222222,0.055555556,0,0.428571429,8,0.444444444,C18H22O,1
5289,255.1741606,10.43481673,18,22,1,0,0,0,0,0,0,0,0,1.222222222,0.055555556,0,0.428571429,8,0.444444444,C18H22O,1
5290,259.1310426,0.639743275,11,18,5,2,0,0,0,0,0,0,0,1.636363636,0.454545455,0.181818182,0.076923077,4,0.363636364,C11H18N2O5,1
5291,260.1128905,1.083127805,11,17,6,1,0,0,0,0,0,0,0,1.545454545,0.545454545,0.090909091,0.071428571,4,0.363636364,C11H17NO6,1
5292,263.1389757,2.930687706,14,18,3,2,0,0,0,0,0,0,0,1.285714286,0.214285714,0.142857143,0.428571429,7,0.5,C14H18N2O3,1
5293,268.1866469,6.595804219,11,27,3,2,1,0,0,0,0,0,0,2.454545455,0.272727273,0.181818182,0,-0.5,-0.045454545,C11H27N2O3S,1
5294,269.0470202,5.261348573,12,12,5,0,1,0,0,0,0,0,0,1,0.416666667,0,0.411764706,7,0.583333333,C12H12O5S,0.984384384
5295,270.1904432,2.984602891,9,25,5,4,0,0,0,0,0,0,0,2.777777778,0.555555556,0.444444444,0,-0.5,-0.055555556,C9H25N4O5,1
5296,273.1846995,7.936057163,18,24,2,0,0,0,0,0,0,0,0,1.333333333,0.111111111,0,0.352941176,7,0.388888889,C18H24O2,1
5297,274.2525602,9.416093611,19,31,0,1,0,0,0,0,0,0,0,1.631578947,0,0.052631579,0.25,5,0.263157895,C19H31N,1
5298,277.1794406,6.833400402,17,24,3,0,0,0,0,0,0,0,0,1.411764706,0.176470588,0,0.290322581,6,0.352941176,C17H24O3,1
5299,280.1564313,2.06761727,9,21,5,5,0,0,0,0,0,0,0,2.333333333,0.555555556,0.555555556,0,2,0.222222222,C9H21N5O5,0.904004004
5300,281.1493719,3.387987849,14,20,4,2,0,0,0,0,0,0,0,1.428571429,0.285714286,0.142857143,0.3,6,0.428571429,C14H20N2O4,1
5301,281.1902238,10.32642536,20,24,1,0,0,0,0,0,0,0,0,1.2,0.05,0,0.435897436,9,0.45,C20H24O,1
5302,281.1897547,10.77979362,20,24,1,0,0,0,0,0,0,0,0,1.2,0.05,0,0.435897436,9,0.45,C20H24O,1
5304,288.1991783,3.207158142,15,29,2,1,1,0,0,0,0,0,0,1.933333333,0.133333333,0.066666667,0,2,0.133333333,C15H29NO2S,0.717817818
5305,289.122609,3.074586496,12,18,3,4,0,0,0,0,0,0,0,1.5,0.25,0.333333333,0.384615385,6,0.5,C12H18N4O3,0.985185185
5306,291.195071,6.416143221,18,26,3,0,0,0,0,0,0,0,0,1.444444444,0.166666667,0,0.272727273,6,0.333333333,C18H26O3,1
5307,293.2106329,8.529651259,18,28,3,0,0,0,0,0,0,0,0,1.555555556,0.166666667,0,0.212121212,5,0.277777778,C18H28O3,1
5308,295.1160743,7.096427997,15,18,6,0,0,0,0,0,0,0,0,1.2,0.4,0,0.333333333,7,0.466666667,C15H18O6,1
5309,297.1843652,10.46106291,20,24,2,0,0,0,0,0,0,0,0,1.2,0.1,0,0.421052632,9,0.45,C20H24O2,1
5311,299.1481851,5.939634625,15,22,6,0,0,0,0,0,0,0,0,1.466666667,0.4,0,0.166666667,5,0.333333333,C15H22O6,1
5312,301.2153859,10.16550965,20,28,2,0,0,0,0,0,0,0,0,1.4,0.1,0,0.315789474,7,0.35,C20H28O2,1
5313,307.1283155,4.172278708,15,18,5,2,0,0,0,0,0,0,0,1.2,0.333333333,0.133333333,0.428571429,8,0.533333333,C15H18N2O5,1
5314,307.1524252,8.665305762,17,22,5,0,0,0,0,0,0,0,0,1.294117647,0.294117647,0,0.310344828,7,0.411764706,C17H22O5,1
5315,309.10618,2.087003667,10,12,4,8,0,0,0,0,0,0,0,1.2,0.4,0.8,0,9,0.9,C10H12N8O4,0.812312312
5316,309.2417764,9.82312719,19,32,3,0,0,0,0,0,0,0,0,1.684210526,0.157894737,0,0.142857143,4,0.210526316,C19H32O3,1
5317,309.2418236,9.883694217,19,32,3,0,0,0,0,0,0,0,0,1.684210526,0.157894737,0,0.142857143,4,0.210526316,C19H32O3,1
5318,310.2733438,9.640328007,19,35,2,1,0,0,0,0,0,0,0,1.842105263,0.105263158,0.052631579,0.088235294,3,0.157894737,C19H35NO2,1
5319,311.1844074,9.492305038,17,26,5,0,0,0,0,0,0,0,0,1.529411765,0.294117647,0,0.172413793,5,0.294117647,C17H26O5,1
5320,312.1291624,0.976988298,12,17,5,5,0,0,0,0,0,0,0,1.416666667,0.416666667,0.416666667,0.444444444,7,0.583333333,C12H17N5O5,0.9998999
5321,312.1800626,3.978442384,16,25,5,1,0,0,0,0,0,0,0,1.5625,0.3125,0.0625,0.16,5,0.3125,C16H25NO5,1
5322,312.200167,3.036721352,20,25,2,1,0,0,0,0,0,0,0,1.25,0.1,0.05,0.416666667,9,0.45,C20H25NO2,0.998898899
5323,313.1789626,8.164958883,20,24,3,0,0,0,0,0,0,0,0,1.2,0.15,0,0.405405405,9,0.45,C20H24O3,1
5324,313.1790238,10.61529268,20,24,3,0,0,0,0,0,0,0,0,1.2,0.15,0,0.405405405,9,0.45,C20H24O3,1
5325,313.1999482,6.392828935,17,28,5,0,0,0,0,0,0,0,0,1.647058824,0.294117647,0,0.103448276,4,0.235294118,C17H28O5,1
5326,315.1950546,8.214930138,20,26,3,0,0,0,0,0,0,0,0,1.3,0.15,0,0.351351351,8,0.4,C20H26O3,1
5327,317.1735134,0.656405009,14,24,6,2,0,0,0,0,0,0,0,1.714285714,0.428571429,0.142857143,0,4,0.285714286,C14H24N2O6,1
5328,317.1928146,4.805683718,14,30,6,0,0,0,0,0,0,0,0,2.142857143,0.428571429,0,0,0,0,C14H30O6,0.640640641
5329,321.1332704,3.732895141,17,20,6,0,0,0,0,0,0,0,0,1.176470588,0.352941176,0,0.357142857,8,0.470588235,C17H20O6,1
5330,321.1697667,3.892331206,14,20,3,6,0,0,0,0,0,0,0,1.428571429,0.214285714,0.428571429,0.538461538,8,0.571428571,C14H20N6O3,0.430530531
5331,324.2520152,10.08955234,19,33,3,1,0,0,0,0,0,0,0,1.736842105,0.157894737,0.052631579,0.121212121,4,0.210526316,C19H33NO3,0.977477477
5332,327.2524682,9.451871146,19,34,4,0,0,0,0,0,0,0,0,1.789473684,0.210526316,0,0.058823529,3,0.157894737,C19H34O4,1
5333,327.2526873,10.02042596,19,34,4,0,0,0,0,0,0,0,0,1.789473684,0.210526316,0,0.058823529,3,0.157894737,C19H34O4,1
5334,330.9431302,6.181408845,11,10,2,0,1,4,0,0,0,0,0,0.909090909,0.181818182,0,1,9,0.818181818,C11H10O2P4S,0.9996997
5335,332.9399576,6.176937545,9,10,5,0,2,0,2,0,0,0,0,1.111111111,0.555555556,0,0.111111111,5,0.555555556,C9H10Cl2O5S2,0.594694695
5336,333.1328681,5.357720467,18,20,6,0,0,0,0,0,0,0,0,1.111111111,0.333333333,0,0.4,9,0.5,C18H20O6,0.97967968
5337,333.1445603,5.969702515,17,20,5,2,0,0,0,0,0,0,0,1.176470588,0.294117647,0.117647059,0.44,9,0.529411765,C17H20N2O5,1
5338,333.2051241,9.452697766,20,28,4,0,0,0,0,0,0,0,0,1.4,0.2,0,0.277777778,7,0.35,C20H28O4,1
5339,334.239459,10.32472191,20,31,3,1,0,0,0,0,0,0,0,1.55,0.15,0.05,0.228571429,6,0.3,C20H31NO3,1
5340,336.1819447,6.998102756,15,29,5,1,1,0,0,0,0,0,0,1.933333333,0.333333333,0.066666667,0,2,0.133333333,C15H29NO5S,1
5341,339.1553683,3.585392633,12,24,2,6,1,0,0,0,0,0,0,2,0.166666667,0.5,0,4,0.333333333,C12H24N6O2S,0.776576577
5342,342.2121558,4.052998859,14,31,8,1,0,0,0,0,0,0,0,2.214285714,0.571428571,0.071428571,0,0,0,C14H31NO8,0.999099099
5343,344.2276871,2.568667233,15,29,4,5,0,0,0,0,0,0,0,1.933333333,0.266666667,0.333333333,0,4,0.266666667,C15H29N5O4,0.728328328
5344,345.2063577,6.742155967,21,28,4,0,0,0,0,0,0,0,0,1.333333333,0.19047619,0,0.315789474,8,0.380952381,C21H28O4,1
5345,347.1846235,9.520973826,20,26,5,0,0,0,0,0,0,0,0,1.3,0.25,0,0.314285714,8,0.4,C20H26O5,1
5346,348.2691912,9.484094639,25,33,0,1,0,0,0,0,0,0,0,1.32,0,0.04,0.395833333,10,0.4,C25H33N,1
5347,349.2372042,9.153438978,21,32,4,0,0,0,0,0,0,0,0,1.523809524,0.19047619,0,0.210526316,6,0.285714286,C21H32O4,1
5348,351.1599087,2.867020474,16,22,5,4,0,0,0,0,0,0,0,1.375,0.3125,0.25,0.368421053,8,0.5,C16H22N4O5,1
5349,353.2095093,10.73467868,21,30,3,0,0,0,0,0,0,0,0,1.428571429,0.142857143,0,0.282051282,7,0.333333333,C21H30O3,0.995995996
5350,356.2110824,5.613911741,17,29,5,3,0,0,0,0,0,0,0,1.705882353,0.294117647,0.176470588,0.086956522,5,0.294117647,C17H29N3O5,1
5351,356.2642512,3.933264884,14,35,6,4,0,0,0,0,0,0,0,2.5,0.428571429,0.285714286,0,-0.5,-0.035714286,C14H35N4O6,1
5352,361.1629453,0.9622327,15,24,8,2,0,0,0,0,0,0,0,1.6,0.533333333,0.133333333,0,5,0.333333333,C15H24N2O8,1
5353,363.1441853,3.364038277,18,23,4,2,0,1,0,0,0,0,0,1.277777778,0.222222222,0.111111111,0.423076923,9,0.5,C18H23N2O4P,0.682282282
5354,363.1795271,9.333543504,20,26,6,0,0,0,0,0,0,0,0,1.3,0.3,0,0.294117647,8,0.4,C20H26O6,1
5355,363.2330571,10.84226899,25,30,2,0,0,0,0,0,0,0,0,1.2,0.08,0,0.416666667,11,0.44,C25H30O2,1
5356,364.2511429,10.94588705,21,33,4,1,0,0,0,0,0,0,0,1.571428571,0.19047619,0.047619048,0.194444444,6,0.285714286,C21H33NO4,1
5357,365.1785882,2.945844345,17,24,5,4,0,0,0,0,0,0,0,1.411764706,0.294117647,0.235294118,0.333333333,8,0.470588235,C17H24N4O5,0.999199199
5358,366.2932536,10.42639233,23,40,0,1,0,0,1,0,0,0,0,1.739130435,0,0.043478261,0.181818182,4.5,0.195652174,C23H40ClN,0.998898899
5359,367.1882879,10.61673348,23,26,4,0,0,0,0,0,0,0,0,1.130434783,0.173913043,0,0.428571429,11,0.47826087,C23H26O4,1
5360,371.1839096,9.061394749,22,26,5,0,0,0,0,0,0,0,0,1.181818182,0.227272727,0,0.384615385,10,0.454545455,C22H26O5,1
5361,371.1840096,9.510749259,22,26,5,0,0,0,0,0,0,0,0,1.181818182,0.227272727,0,0.384615385,10,0.454545455,C22H26O5,1
5362,374.236616,3.424902113,16,31,5,5,0,0,0,0,0,0,0,1.9375,0.3125,0.3125,0,4,0.25,C16H31N5O5,1
5363,375.2164206,6.132111338,22,30,5,0,0,0,0,0,0,0,0,1.363636364,0.227272727,0,0.282051282,8,0.363636364,C22H30O5,1
5364,375.2688724,12.20782844,27,34,1,0,0,0,0,0,0,0,0,1.259259259,0.037037037,0,0.396226415,11,0.407407407,C27H34O,1
5365,379.2474171,8.606605383,22,34,5,0,0,0,0,0,0,0,0,1.545454545,0.227272727,0,0.179487179,6,0.272727273,C22H34O5,1
5366,380.2449418,4.914219568,21,33,5,1,0,0,0,0,0,0,0,1.571428571,0.238095238,0.047619048,0.171428571,6,0.285714286,C21H33NO5,0.98018018
5367,381.3297771,10.53812655,17,42,4,5,0,0,0,0,0,0,0,2.470588235,0.235294118,0.294117647,0,-0.5,-0.029411765,C17H42N5O4,1
5368,383.1338869,3.246729467,18,22,9,0,0,0,0,0,0,0,0,1.222222222,0.5,0,0.259259259,8,0.444444444,C18H22O9,1
5369,383.2207967,10.81775753,24,30,4,0,0,0,0,0,0,0,0,1.25,0.166666667,0,0.363636364,10,0.416666667,C24H30O4,1
5370,387.216045,7.654762691,23,30,5,0,0,0,0,0,0,0,0,1.304347826,0.217391304,0,0.317073171,9,0.391304348,C23H30O5,1
5371,389.1956642,5.503350214,22,28,6,0,0,0,0,0,0,0,0,1.272727273,0.272727273,0,0.315789474,9,0.409090909,C22H28O6,0.760560561
5372,389.2313707,8.080209637,23,32,5,0,0,0,0,0,0,0,0,1.391304348,0.217391304,0,0.268292683,8,0.347826087,C23H32O5,1
5373,389.230829,9.288839735,23,32,5,0,0,0,0,0,0,0,0,1.391304348,0.217391304,0,0.268292683,8,0.347826087,C23H32O5,1
5374,389.2845901,12.51217514,28,36,1,0,0,0,0,0,0,0,0,1.285714286,0.035714286,0,0.381818182,11,0.392857143,C28H36O,1
5375,394.186565,3.709866622,21,23,3,5,0,0,0,0,0,0,0,1.095238095,0.142857143,0.238095238,0.620689655,13,0.619047619,C21H23N5O3,1
5376,394.186628,3.717289005,16,29,4,5,0,0,0,0,0,0,0,1.8125,0.25,0.3125,0.055555556,5,0.3125,C16H29N5O4,0.797697698
5377,400.2176611,3.419820904,16,33,10,1,0,0,0,0,0,0,0,2.0625,0.625,0.0625,0,1,0.0625,C16H33NO10,1
5378,400.216632,7.362468964,22,30,2,3,0,1,0,0,0,0,0,1.363636364,0.090909091,0.136363636,0.411764706,10,0.454545455,C22H30N3O2P,1
5379,400.3788439,12.1234543,24,49,3,1,0,0,0,0,0,0,0,2.041666667,0.125,0.041666667,0,1,0.041666667,C24H49NO3,1
5380,407.3002577,9.214037481,21,42,7,0,0,0,0,0,0,0,0,2,0.333333333,0,0,1,0.047619048,C21H42O7,1
5381,412.2141006,5.138524135,21,33,5,1,1,0,0,0,0,0,0,1.571428571,0.238095238,0.047619048,0.121212121,6,0.285714286,C21H33NO5S,0.778478478
5382,413.267954,6.94524888,26,36,4,0,0,0,0,0,0,0,0,1.384615385,0.153846154,0,0.291666667,9,0.346153846,C26H36O4,1
5384,419.2951286,11.42248977,29,38,2,0,0,0,0,0,0,0,0,1.310344828,0.068965517,0,0.357142857,11,0.379310345,C29H38O2,1
5385,423.2933684,8.98850919,21,42,8,0,0,0,0,0,0,0,0,2,0.380952381,0,0,1,0.047619048,C21H42O8,1
5386,424.2002802,3.522040242,16,25,5,9,0,0,0,0,0,0,0,1.5625,0.3125,0.5625,0.444444444,9,0.5625,C16H25N9O5,0.587787788
5387,425.0986364,9.722589796,15,25,6,2,2,1,0,0,0,0,0,1.666666667,0.4,0.133333333,0,5,0.333333333,C15H25N2O6PS2,0.486486486
5388,427.2101446,12.37091989,24,28,2,4,0,0,0,0,0,0,0,1.166666667,0.083333333,0.166666667,0.526315789,13,0.541666667,C24H28N4O2,0.929429429
5389,427.4050398,8.269272141,27,55,1,0,0,1,0,0,0,0,0,2.037037037,0.037037037,0,0,1,0.037037037,C27H55OP,0.999099099
5390,429.129281,10.40628826,20,30,2,0,2,2,0,0,0,0,0,1.5,0.1,0,0.2,7,0.35,C20H30O2P2S2,1
5391,429.2093382,7.52191945,28,28,4,0,0,0,0,0,0,0,0,1,0.142857143,0,0.5,15,0.535714286,C28H28O4,1
5392,429.262464,10.18832039,26,36,5,0,0,0,0,0,0,0,0,1.384615385,0.192307692,0,0.276595745,9,0.346153846,C26H36O5,1
5393,433.2216362,5.415116738,19,40,5,0,0,2,0,0,0,0,0,2.105263158,0.263157895,0,0,1,0.052631579,C19H40O5P2,1
5394,433.2210591,9.306764973,24,32,7,0,0,0,0,0,0,0,0,1.333333333,0.291666667,0,0.268292683,9,0.375,C24H32O7,1
5395,435.3681934,11.31943574,24,50,6,0,0,0,0,0,0,0,0,2.083333333,0.25,0,0,0,0,C24H50O6,1
5396,437.2163005,7.667507078,19,28,6,6,0,0,0,0,0,0,0,1.473684211,0.315789474,0.315789474,0.3,9,0.473684211,C19H28N6O6,0.610510511
5397,440.2144798,10.98807694,19,29,7,5,0,0,0,0,0,0,0,1.526315789,0.368421053,0.263157895,0.19047619,8,0.421052632,C19H29N5O7,0.471071071
5398,443.2385864,9.490591929,26,34,6,0,0,0,0,0,0,0,0,1.307692308,0.230769231,0,0.304347826,10,0.384615385,C26H34O6,1
5399,445.169411,10.98176894,20,28,11,0,0,0,0,0,0,0,0,1.4,0.55,0,0.103448276,7,0.35,C20H28O11,0.424524525
5400,446.2599989,3.894192482,18,39,11,1,0,0,0,0,0,0,0,2.166666667,0.611111111,0.055555556,0,0,0,C18H39NO11,1
5401,447.2189757,6.632258366,28,30,5,0,0,0,0,0,0,0,0,1.071428571,0.178571429,0,0.450980392,14,0.5,C28H30O5,0.608208208
5402,447.2528577,10.04298805,22,39,7,0,0,1,0,0,0,0,0,1.772727273,0.318181818,0,0,4,0.181818182,C22H39O7P,1
5403,447.2515426,10.53301543,22,39,7,0,0,1,0,0,0,0,0,1.772727273,0.318181818,0,0,4,0.181818182,C22H39O7P,1
5404,447.251569,10.62390213,22,39,7,0,0,1,0,0,0,0,0,1.772727273,0.318181818,0,0,4,0.181818182,C22H39O7P,1
5405,451.2484086,4.135980156,23,34,7,2,0,0,0,0,0,0,0,1.47826087,0.304347826,0.086956522,0.2,8,0.347826087,C23H34N2O7,0.993293293
5406,458.2602363,3.372828108,20,35,7,5,0,0,0,0,0,0,0,1.75,0.35,0.25,0,6,0.3,C20H35N5O7,0.931331331
5407,458.2905032,5.12620847,22,39,7,3,0,0,0,0,0,0,0,1.772727273,0.318181818,0.136363636,0,5,0.227272727,C22H39N3O7,1
5408,461.0767918,10.4422234,20,26,4,0,2,1,1,0,0,0,0,1.3,0.2,0,0.266666667,8.5,0.425,C20H26ClO4PS2,0.758958959
5409,461.2883281,10.72589849,23,36,4,6,0,0,0,0,0,0,0,1.565217391,0.173913043,0.260869565,0.266666667,9,0.391304348,C23H36N6O4,0.925825826
5411,466.3193229,11.66214808,27,39,2,5,0,0,0,0,0,0,0,1.444444444,0.074074074,0.185185185,0.357142857,11,0.407407407,C27H39N5O2,0.373273273
5412,468.3492241,11.35780048,25,45,5,3,0,0,0,0,0,0,0,1.8,0.2,0.12,0.051282051,5,0.2,C25H45N3O5,0.417717718
5413,469.2587588,9.856796625,22,36,7,4,0,0,0,0,0,0,0,1.636363636,0.318181818,0.181818182,0.103448276,7,0.318181818,C22H36N4O7,0.353253253
5414,469.2789706,9.519382494,25,40,8,0,0,0,0,0,0,0,0,1.6,0.32,0,0.095238095,6,0.24,C25H40O8,1
5415,470.3284328,9.060065901,29,43,4,1,0,0,0,0,0,0,0,1.482758621,0.137931034,0.034482759,0.25,9,0.310344828,C29H43NO4,1
5416,471.2950215,9.809049861,25,42,8,0,0,0,0,0,0,0,0,1.68,0.32,0,0.047619048,5,0.2,C25H42O8,1
5417,474.2594522,9.412772724,23,40,7,1,0,1,0,0,0,0,0,1.739130435,0.304347826,0.043478261,0.028571429,5,0.217391304,C23H40NO7P,1
5418,479.2829281,5.11117347,24,42,7,1,0,0,0,0,0,0,0,1.75,0.291666667,0.041666667,0.025641026,4.5,0.1875,C24H42NO7,0.961161161
5419,481.2573803,9.773253921,22,41,9,0,0,1,0,0,0,0,0,1.863636364,0.409090909,0,0,3,0.136363636,C22H41O9P,1
5420,483.3110968,10.26879331,30,42,5,0,0,0,0,0,0,0,0,1.4,0.166666667,0,0.272727273,10,0.333333333,C30H42O5,1
5421,505.255189,10.40211338,26,36,8,2,0,0,0,0,0,0,0,1.384615385,0.307692308,0.076923077,0.25,10,0.384615385,C26H36N2O8,1
5422,506.157002,5.713037635,26,23,8,3,0,0,0,0,0,0,0,0.884615385,0.307692308,0.115384615,0.605263158,17,0.653846154,C26H23N3O8,1
5423,506.3304109,9.83070771,25,47,9,1,0,0,0,0,0,0,0,1.88,0.36,0.04,0,3,0.12,C25H47NO9,1
5424,509.2907062,4.821652018,20,40,9,6,0,0,0,0,0,0,0,2,0.45,0.3,0,4,0.2,C20H40N6O9,0.961061061
5425,510.319205,8.687841475,24,48,8,1,0,1,0,0,0,0,0,2,0.333333333,0.041666667,0,2,0.083333333,C24H48NO8P,1
5426,513.3198696,10.85026173,31,44,6,0,0,0,0,0,0,0,0,1.419354839,0.193548387,0,0.25,10,0.322580645,C31H44O6,0.76986987
5427,516.3074806,9.481050171,26,46,7,1,0,1,0,0,0,0,0,1.769230769,0.269230769,0.038461538,0.024390244,5,0.192307692,C26H46NO7P,1
5428,518.3240487,9.726735881,26,48,7,1,0,1,0,0,0,0,0,1.846153846,0.269230769,0.038461538,0,4,0.153846154,C26H48NO7P,1
5429,522.3560452,12.057973,27,52,6,1,0,0,1,0,0,0,0,1.925925926,0.222222222,0.037037037,0,2.5,0.092592593,C27H52ClNO6,0.9996997
5430,523.2912837,12.18645912,21,44,5,6,0,2,0,0,0,0,0,2.095238095,0.238095238,0.285714286,0,4,0.19047619,C21H44N6O5P2,0.866866867
5431,524.2634632,7.795037059,30,37,7,1,0,0,0,0,0,0,0,1.233333333,0.233333333,0.033333333,0.352941176,13,0.433333333,C30H37NO7,1
5432,524.365525,10.71074309,26,54,7,1,0,1,0,0,0,0,0,2.076923077,0.269230769,0.038461538,0,1,0.038461538,C26H54NO7P,1
5433,525.208427,12.07155676,24,32,11,2,0,0,0,0,0,0,0,1.333333333,0.458333333,0.083333333,0.212121212,10,0.416666667,C24H32N2O11,0.259159159
5434,531.2562627,9.565794366,26,43,7,0,1,1,0,0,0,0,0,1.653846154,0.269230769,0,0.048780488,6,0.230769231,C26H43O7PS,0.5
5435,531.3854503,12.25461429,25,50,6,6,0,0,0,0,0,0,0,2,0.24,0.24,0,4,0.16,C25H50N6O6,0.481481481
5436,534.2839875,7.786645692,25,44,9,1,0,1,0,0,0,0,0,1.76,0.36,0.04,0,5,0.2,C25H44NO9P,0.999499499
5437,535.2701994,11.58856596,32,38,7,0,0,0,0,0,0,0,0,1.1875,0.21875,0,0.368421053,14,0.4375,C32H38O7,0.472272272
5438,535.3612058,10.90460004,27,46,5,6,0,0,0,0,0,0,0,1.703703704,0.185185185,0.222222222,0.135135135,8,0.296296296,C27H46N6O5,0.99009009
5439,537.2685982,9.844671665,29,36,6,4,0,0,0,0,0,0,0,1.24137931,0.206896552,0.137931034,0.409090909,14,0.482758621,C29H36N4O6,0.9
5440,537.3067838,12.62770222,22,46,5,6,0,2,0,0,0,0,0,2.090909091,0.227272727,0.272727273,0,4,0.181818182,C22H46N6O5P2,0.536436436
5441,540.3068898,9.760510416,28,46,7,1,0,1,0,0,0,0,0,1.642857143,0.25,0.035714286,0.111111111,7,0.25,C28H46NO7P,1
5443,545.2718904,9.764759224,30,41,7,0,0,1,0,0,0,0,0,1.366666667,0.233333333,0,0.274509804,11,0.366666667,C30H41O7P,1
5444,545.4040731,11.29082907,26,52,6,6,0,0,0,0,0,0,0,2,0.230769231,0.230769231,0,4,0.153846154,C26H52N6O6,0.411211211
5445,547.3449401,10.05385119,24,46,8,6,0,0,0,0,0,0,0,1.916666667,0.333333333,0.25,0,5,0.208333333,C24H46N6O8,0.64014014
5446,549.3759645,11.03026359,28,48,5,6,0,0,0,0,0,0,0,1.714285714,0.178571429,0.214285714,0.128205128,8,0.285714286,C28H48N6O5,0.552052052
5447,558.4009291,10.59424744,30,55,8,1,0,0,0,0,0,0,0,1.833333333,0.266666667,0.033333333,0,4,0.133333333,C30H55NO8,1
5448,560.3589167,10.0552633,32,49,7,1,0,0,0,0,0,0,0,1.53125,0.21875,0.03125,0.181818182,9,0.28125,C32H49NO7,1
5449,563.2656346,11.99319959,33,38,8,0,0,0,0,0,0,0,0,1.151515152,0.242424242,0,0.379310345,15,0.454545455,C33H38O8,0.908408408
5450,563.3900404,12.18028918,40,50,2,0,0,0,0,0,0,0,0,1.25,0.05,0,0.384615385,16,0.4,C40H50O2,1
5451,566.3233945,9.925831475,30,48,7,1,0,1,0,0,0,0,0,1.6,0.233333333,0.033333333,0.142857143,8,0.266666667,C30H48NO7P,1
5452,566.3220202,9.96383307,30,48,7,1,0,1,0,0,0,0,0,1.6,0.233333333,0.033333333,0.142857143,8,0.266666667,C30H48NO7P,1
5453,566.4080848,11.0789619,32,55,7,1,0,0,0,0,0,0,0,1.71875,0.21875,0.03125,0.072727273,6,0.1875,C32H55NO7,0.491991992
5454,567.2147346,9.630938628,24,36,12,2,0,0,0,0,0,0,0,1.5,0.5,0.083333333,0.0625,8,0.333333333,C24H36N2O12,0.947847848
5455,569.2516857,12.00009226,34,34,3,4,0,0,0,0,0,0,0,1,0.088235294,0.117647059,0.578947368,20,0.588235294,C34H34N4O3,0.938238238
5456,575.1238814,6.945217476,19,22,15,6,0,0,0,0,0,0,0,1.157894737,0.789473684,0.315789474,0.272727273,12,0.631578947,C19H22N6O15,0.823323323
5457,576.4608642,11.00811091,33,63,5,1,0,0,0,0,0,0,0,1.909090909,0.151515152,0.03030303,0,3,0.090909091,C33H63NO5,0.996196196
5458,578.3404169,10.21366473,26,43,6,9,0,0,0,0,0,0,0,1.653846154,0.230769231,0.346153846,0.178571429,10,0.384615385,C26H43N9O6,0.991791792
5459,578.3750454,4.725972458,26,51,9,5,0,0,0,0,0,0,0,1.961538462,0.346153846,0.192307692,0,4,0.153846154,C26H51N5O9,0.812612613
5460,581.2765317,11.48918352,22,40,12,6,0,0,0,0,0,0,0,1.818181818,0.545454545,0.272727273,0,6,0.272727273,C22H40N6O12,0.803703704
5461,584.3817724,10.40004504,20,47,4,15,0,0,0,0,0,0,0,2.35,0.2,0.75,0,5,0.25,C20H47N15O4,0.703603604
5463,587.2853422,6.308706989,28,38,8,6,0,0,0,0,0,0,0,1.357142857,0.285714286,0.214285714,0.333333333,13,0.464285714,C28H38N6O8,0.311311311
5464,590.4755822,12.22951466,34,65,5,1,0,0,0,0,0,0,0,1.911764706,0.147058824,0.029411765,0,3,0.088235294,C34H65NO5,0.607507508
5465,590.4758554,12.50485303,34,65,5,1,0,0,0,0,0,0,0,1.911764706,0.147058824,0.029411765,0,3,0.088235294,C34H65NO5,0.833433433
5466,600.4203913,12.63384627,31,57,8,3,0,0,0,0,0,0,0,1.838709677,0.258064516,0.096774194,0,5,0.161290323,C31H57N3O8,0.603003003
5467,601.4446186,12.58009581,33,56,4,6,0,0,0,0,0,0,0,1.696969697,0.121212121,0.181818182,0.16,9,0.272727273,C33H56N6O4,0.842642643
5468,602.476086,11.83654059,36,61,1,5,0,0,0,0,0,0,0,1.694444444,0.027777778,0.138888889,0.196721311,9,0.25,C36H61N5O,0.503103103
5469,603.9172915,11.64950722,8,18,20,1,0,5,0,0,0,0,0,2.25,2.5,0.125,0,3,0.375,C8H18NO20P5,1
