FeatureID,mz,RT,DBE,C,H,O,N,S,P,Cl,Br,B,Se,I,H/C,O/C,N/C,AI-mod,DBE,DBE/C,C_log10,H_log10,H/C_log2
3764,253.1434329,8.278520341,5,14,20,4,0,0,0,0,0,0,0,0,1.428571429,0.285714286,0,0.25,5,0.357142857,1.146128036,1.301029996,0.514573173
3766,254.1958012,2.502594781,-0.5,9,25,4,4,0,0,0,0,0,0,0,2.777777778,0.444444444,0.444444444,0,-0.5,-0.055555556,0.954242509,1.397940009,1.473931188
3768,255.1590493,3.867251699,4,14,22,4,0,0,0,0,0,0,0,0,1.571428571,0.285714286,0,0.166666667,4,0.285714286,1.146128036,1.342422681,0.652076696
3769,255.1742372,10.65513748,8,18,22,1,0,0,0,0,0,0,0,0,1.222222222,0.055555556,0,0.428571429,8,0.444444444,1.255272505,1.342422681,0.289506617
3774,257.1010563,4.473893696,5,12,16,6,0,0,0,0,0,0,0,0,1.333333333,0.5,0,0.222222222,5,0.416666667,1.079181246,1.204119983,0.415037499
3776,257.1362287,5.087082776,6,12,18,1,4,0,0,0,0,0,0,0,1.5,0.083333333,0.333333333,0.466666667,6,0.5,1.079181246,1.255272505,0.584962501
3777,257.1902348,10.13101137,7,18,24,1,0,0,0,0,0,0,0,0,1.333333333,0.055555556,0,0.371428571,7,0.388888889,1.255272505,1.380211242,0.415037499
3778,257.1898418,10.66293386,7,18,24,1,0,0,0,0,0,0,0,0,1.333333333,0.055555556,0,0.371428571,7,0.388888889,1.255272505,1.380211242,0.415037499
3779,258.1098119,0.614584768,0,8,20,6,1,0,1,0,0,0,0,0,2.5,0.75,0.125,0,0,0,0.903089987,1.301029996,1.321928095
3780,258.1095748,7.2807845,9,15,15,3,1,0,0,0,0,0,0,0,1,0.2,0.066666667,0.56,9,0.6,1.176091259,1.176091259,0
3783,260.1623478,1.836720334,3,11,21,4,3,0,0,0,0,0,0,0,1.909090909,0.363636364,0.272727273,0,3,0.272727273,1.041392685,1.322219295,0.932885804
3785,260.1855329,4.274188858,2,13,25,4,1,0,0,0,0,0,0,0,1.923076923,0.307692308,0.076923077,0,2,0.153846154,1.113943352,1.397940009,0.943416472
3786,260.1854885,4.350729422,2,13,25,4,1,0,0,0,0,0,0,0,1.923076923,0.307692308,0.076923077,0,2,0.153846154,1.113943352,1.397940009,0.943416472
3787,260.1855633,4.501227628,2,13,25,4,1,0,0,0,0,0,0,0,1.923076923,0.307692308,0.076923077,0,2,0.153846154,1.113943352,1.397940009,0.943416472
3788,260.197503,0.91126227,2,12,25,3,3,0,0,0,0,0,0,0,2.083333333,0.25,0.25,0,2,0.166666667,1.079181246,1.397940009,1.058893689
3789,261.1103767,6.121190561,8,15,16,4,0,0,0,0,0,0,0,0,1.066666667,0.266666667,0,0.461538462,8,0.533333333,1.176091259,1.204119983,0.093109405
3790,261.1106814,6.283260259,8.5,13,14,3,3,0,0,0,0,0,0,0,1.076923077,0.230769231,0.230769231,0.647058824,8.5,0.653846154,1.113943352,1.146128036,0.106915204
3792,261.1256683,2.984995003,3.5,10,18,5,3,0,0,0,0,0,0,0,1.8,0.5,0.3,0,3.5,0.35,1,1.255272505,0.847996907
3793,261.1276311,3.241148116,3,12,20,6,0,0,0,0,0,0,0,0,1.666666667,0.5,0,0,3,0.25,1.079181246,1.301029996,0.736965594
3802,263.1637199,9.352004221,6,16,22,3,0,0,0,0,0,0,0,0,1.375,0.1875,0,0.310344828,6,0.375,1.204119983,1.342422681,0.459431619
3808,265.1431443,4.300191473,6,15,20,4,0,0,0,0,0,0,0,0,1.333333333,0.266666667,0,0.307692308,6,0.4,1.176091259,1.301029996,0.415037499
3810,266.1035251,4.665827105,7,13,15,5,1,0,0,0,0,0,0,0,1.153846154,0.384615385,0.076923077,0.421052632,7,0.538461538,1.113943352,1.176091259,0.206450878
3813,267.1219969,5.869316619,6,14,18,5,0,0,0,0,0,0,0,0,1.285714286,0.357142857,0,0.304347826,6,0.428571429,1.146128036,1.255272505,0.36257008
3816,267.1756311,3.536375421,5,14,22,3,2,0,0,0,0,0,0,0,1.571428571,0.214285714,0.142857143,0.238095238,5,0.357142857,1.146128036,1.342422681,0.652076696
3819,268.2113388,3.173971136,0.5,13,29,2,2,0,0,0,0,0,0,0,2.230769231,0.153846154,0.153846154,0,0.5,0.038461538,1.113943352,1.462397998,1.157541277
3822,269.1749383,5.211004958,4,15,24,4,0,0,0,0,0,0,0,0,1.6,0.266666667,0,0.153846154,4,0.266666667,1.176091259,1.380211242,0.678071905
3825,270.2425695,9.018807713,2,16,31,2,1,0,0,0,0,0,0,0,1.9375,0.125,0.0625,0.035714286,2,0.125,1.204119983,1.491361694,0.95419631
3828,271.0571908,9.837583026,2,8,15,8,0,0,1,0,0,0,0,0,1.875,1,0,0,2,0.25,0.903089987,1.176091259,0.906890596
3829,271.1690842,7.656619027,8,18,22,2,0,0,0,0,0,0,0,0,1.222222222,0.111111111,0,0.411764706,8,0.444444444,1.255272505,1.342422681,0.289506617
3830,271.1690478,7.943535733,8,18,22,2,0,0,0,0,0,0,0,0,1.222222222,0.111111111,0,0.411764706,8,0.444444444,1.255272505,1.342422681,0.289506617
3831,271.1690615,8.822997553,8,18,22,2,0,0,0,0,0,0,0,0,1.222222222,0.111111111,0,0.411764706,8,0.444444444,1.255272505,1.342422681,0.289506617
3832,271.1690348,10.72498398,8,18,22,2,0,0,0,0,0,0,0,0,1.222222222,0.111111111,0,0.411764706,8,0.444444444,1.255272505,1.342422681,0.289506617
3833,272.1972231,2.163779273,3,13,25,3,3,0,0,0,0,0,0,0,1.923076923,0.230769231,0.230769231,0,3,0.230769231,1.113943352,1.397940009,0.943416472
3837,273.0938871,4.006367742,5.5,10,14,6,3,0,0,0,0,0,0,0,1.4,0.6,0.3,0.25,5.5,0.55,1,1.146128036,0.485426827
3838,273.184675,9.434568704,7,18,24,2,0,0,0,0,0,0,0,0,1.333333333,0.111111111,0,0.352941176,7,0.388888889,1.255272505,1.380211242,0.415037499
3839,275.1420767,3.494647012,4,9,18,4,6,0,0,0,0,0,0,0,2,0.444444444,0.666666667,0,4,0.444444444,0.954242509,1.255272505,1
3841,275.1391354,5.253377945,8,15,18,3,2,0,0,0,0,0,0,0,1.2,0.2,0.133333333,0.47826087,8,0.533333333,1.176091259,1.255272505,0.263034406
3842,275.1393934,7.242283894,8,15,18,3,2,0,0,0,0,0,0,0,1.2,0.2,0.133333333,0.47826087,8,0.533333333,1.176091259,1.255272505,0.263034406
3854,280.1660934,1.11994736,6,14,21,3,3,0,0,0,0,0,0,0,1.5,0.214285714,0.214285714,0.315789474,6,0.428571429,1.146128036,1.322219295,0.584962501
3856,280.2631283,9.690139194,3,18,33,1,1,0,0,0,0,0,0,0,1.833333333,0.055555556,0.055555556,0.121212121,3,0.166666667,1.255272505,1.51851394,0.874469118
3858,281.1075569,2.42664791,7,12,16,2,4,1,0,0,0,0,0,0,1.333333333,0.166666667,0.333333333,0.5,7,0.583333333,1.079181246,1.204119983,0.415037499
3859,281.1743475,9.264338152,5,16,24,4,0,0,0,0,0,0,0,0,1.5,0.25,0,0.214285714,5,0.3125,1.204119983,1.380211242,0.584962501
3860,281.1898208,9.964271495,9,20,24,1,0,0,0,0,0,0,0,0,1.2,0.05,0,0.435897436,9,0.45,1.301029996,1.380211242,0.263034406
3869,283.2056205,10.67025846,8,20,26,1,0,0,0,0,0,0,0,0,1.3,0.05,0,0.384615385,8,0.4,1.301029996,1.414973348,0.378511623
3872,284.2061469,3.202715771,-0.5,10,27,5,4,0,0,0,0,0,0,0,2.7,0.5,0.4,0,-0.5,-0.05,1,1.431363764,1.432959407
3876,285.1845129,10.19504286,8,19,24,2,0,0,0,0,0,0,0,0,1.263157895,0.105263158,0,0.388888889,8,0.421052632,1.278753601,1.380211242,0.337034988
3882,287.1261858,6.258573418,9,17,18,4,0,0,0,0,0,0,0,0,1.058823529,0.235294118,0,0.466666667,9,0.529411765,1.230448921,1.255272505,0.08246216
3884,288.1996658,0.939523937,3,12,25,3,5,0,0,0,0,0,0,0,2.083333333,0.25,0.416666667,0,3,0.25,1.079181246,1.397940009,1.058893689
3887,289.1793438,6.152920086,7,18,24,3,0,0,0,0,0,0,0,0,1.333333333,0.166666667,0,0.333333333,7,0.388888889,1.255272505,1.380211242,0.415037499
3888,289.1793049,8.97376258,7,18,24,3,0,0,0,0,0,0,0,0,1.333333333,0.166666667,0,0.333333333,7,0.388888889,1.255272505,1.380211242,0.415037499
3890,291.1580087,9.961166332,7,17,22,4,0,0,0,0,0,0,0,0,1.294117647,0.235294118,0,0.333333333,7,0.411764706,1.230448921,1.342422681,0.371968777
3891,291.1562865,10.89864093,7.5,18,23,1,0,0,0,1,0,0,0,0,1.277777778,0.055555556,0,0.4,7.5,0.416666667,1.255272505,1.361727836,0.353636955
3892,291.1950848,6.1593292,6,18,26,3,0,0,0,0,0,0,0,0,1.444444444,0.166666667,0,0.272727273,6,0.333333333,1.255272505,1.414973348,0.530514716
3893,291.1950946,6.678186023,6,18,26,3,0,0,0,0,0,0,0,0,1.444444444,0.166666667,0,0.272727273,6,0.333333333,1.255272505,1.414973348,0.530514716
3894,291.1950194,8.433095862,6,18,26,3,0,0,0,0,0,0,0,0,1.444444444,0.166666667,0,0.272727273,6,0.333333333,1.255272505,1.414973348,0.530514716
3903,294.1806708,2.53019023,6,15,23,3,3,0,0,0,0,0,0,0,1.533333333,0.2,0.2,0.285714286,6,0.4,1.176091259,1.361727836,0.61667136
3905,295.1283963,3.006498777,7,14,18,5,2,0,0,0,0,0,0,0,1.285714286,0.357142857,0.142857143,0.368421053,7,0.5,1.146128036,1.255272505,0.36257008
3909,295.1897852,8.839628219,5,17,26,4,0,0,0,0,0,0,0,0,1.529411765,0.235294118,0,0.2,5,0.294117647,1.230448921,1.414973348,0.612976877
3910,295.1897791,9.207057376,5,17,26,4,0,0,0,0,0,0,0,0,1.529411765,0.235294118,0,0.2,5,0.294117647,1.230448921,1.414973348,0.612976877
3914,296.2579112,9.456199435,3,18,33,2,1,0,0,0,0,0,0,0,1.833333333,0.111111111,0.055555556,0.09375,3,0.166666667,1.255272505,1.51851394,0.874469118
3915,297.1690083,7.155884974,5,16,24,5,0,0,0,0,0,0,0,0,1.5,0.3125,0,0.185185185,5,0.3125,1.204119983,1.380211242,0.584962501
3916,297.1843911,9.723903517,9,20,24,2,0,0,0,0,0,0,0,0,1.2,0.1,0,0.421052632,9,0.45,1.301029996,1.380211242,0.263034406
3917,297.1843523,9.118424913,9,20,24,2,0,0,0,0,0,0,0,0,1.2,0.1,0,0.421052632,9,0.45,1.301029996,1.380211242,0.263034406
3918,297.2215817,10.56124076,8,21,28,1,0,0,0,0,0,0,0,0,1.333333333,0.047619048,0,0.365853659,8,0.380952381,1.322219295,1.447158031,0.415037499
3922,298.2233156,7.940142922,3.5,16,29,3,2,0,0,0,0,0,0,0,1.8125,0.1875,0.125,0.08,3.5,0.21875,1.204119983,1.462397998,0.857980995
3926,299.1627509,10.25966254,9,19,22,3,0,0,0,0,0,0,0,0,1.157894737,0.157894737,0,0.428571429,9,0.473684211,1.278753601,1.342422681,0.211504105
3927,299.2000798,9.917208357,8,20,26,2,0,0,0,0,0,0,0,0,1.3,0.1,0,0.368421053,8,0.4,1.301029996,1.414973348,0.378511623
3935,301.2153946,10.39772838,7,20,28,2,0,0,0,0,0,0,0,0,1.4,0.1,0,0.315789474,7,0.35,1.301029996,1.447158031,0.485426827
3937,302.2108554,2.344381256,3,13,27,3,5,0,0,0,0,0,0,0,2.076923077,0.230769231,0.384615385,0,3,0.230769231,1.113943352,1.431363764,1.054447784
3940,303.1383438,3.713337663,8,18,22,2,0,1,0,0,0,0,0,0,1.222222222,0.111111111,0,0.375,8,0.444444444,1.255272505,1.342422681,0.289506617
3941,303.1581706,8.76044465,8,18,22,4,0,0,0,0,0,0,0,0,1.222222222,0.222222222,0,0.375,8,0.444444444,1.255272505,1.342422681,0.289506617
3942,303.158383,5.616157447,8,18,22,4,0,0,0,0,0,0,0,0,1.222222222,0.222222222,0,0.375,8,0.444444444,1.255272505,1.342422681,0.289506617
3943,303.2524663,9.619610955,1,17,34,4,0,0,0,0,0,0,0,0,2,0.235294118,0,0,1,0.058823529,1.230448921,1.531478917,1
3944,303.2524625,9.683779986,1,17,34,4,0,0,0,0,0,0,0,0,2,0.235294118,0,0,1,0.058823529,1.230448921,1.531478917,1
3950,305.1503539,3.649446239,3,14,25,5,0,0,1,0,0,0,0,0,1.785714286,0.357142857,0,0,3,0.214285714,1.146128036,1.397940009,0.836501268
3951,305.1492507,4.726691238,8,16,20,4,2,0,0,0,0,0,0,0,1.25,0.25,0.125,0.416666667,8,0.5,1.204119983,1.301029996,0.321928095
3952,305.2103399,8.845442653,6,19,28,3,0,0,0,0,0,0,0,0,1.473684211,0.157894737,0,0.257142857,6,0.315789474,1.278753601,1.447158031,0.559427409
3957,307.084522,0.861332652,5,8,14,5,6,1,0,0,0,0,0,0,1.75,0.625,0.75,0,5,0.625,0.903089987,1.146128036,0.807354922
3959,307.1662689,2.551460432,2,13,26,4,2,1,0,0,0,0,0,0,2,0.307692308,0.153846154,0,2,0.153846154,1.113943352,1.414973348,1
3963,309.1439357,2.909729408,7,15,20,5,2,0,0,0,0,0,0,0,1.333333333,0.333333333,0.133333333,0.333333333,7,0.466666667,1.176091259,1.301029996,0.415037499
3965,309.2053832,7.220594998,5,18,28,4,0,0,0,0,0,0,0,0,1.555555556,0.222222222,0,0.1875,5,0.277777778,1.255272505,1.447158031,0.637429921
3966,309.2052865,7.45723604,5,18,28,4,0,0,0,0,0,0,0,0,1.555555556,0.222222222,0,0.1875,5,0.277777778,1.255272505,1.447158031,0.637429921
3973,311.1621214,8.277544457,6,14,22,4,4,0,0,0,0,0,0,0,1.571428571,0.285714286,0.285714286,0.25,6,0.428571429,1.146128036,1.342422681,0.652076696
3974,311.2024018,3.940585615,0,14,31,5,0,0,1,0,0,0,0,0,2.214285714,0.357142857,0,0,0,0,1.146128036,1.491361694,1.146841388
3975,311.2574633,9.761785193,3,19,34,3,0,0,0,0,0,0,0,0,1.789473684,0.157894737,0,0.085714286,3,0.157894737,1.278753601,1.531478917,0.839535328
3978,312.1069972,2.591980259,7,14,17,7,1,0,0,0,0,0,0,0,1.214285714,0.5,0.071428571,0.315789474,7,0.5,1.146128036,1.230448921,0.280107919
3984,313.1999863,7.033449399,4,17,28,5,0,0,0,0,0,0,0,0,1.647058824,0.294117647,0,0.103448276,4,0.235294118,1.230448921,1.447158031,0.719892081
3985,313.1996471,7.24428757,4,17,28,5,0,0,0,0,0,0,0,0,1.647058824,0.294117647,0,0.103448276,4,0.235294118,1.230448921,1.447158031,0.719892081
3986,313.1997876,7.624634669,4,17,28,5,0,0,0,0,0,0,0,0,1.647058824,0.294117647,0,0.103448276,4,0.235294118,1.230448921,1.447158031,0.719892081
3988,314.1593127,3.660167536,5,15,23,6,1,0,0,0,0,0,0,0,1.533333333,0.4,0.066666667,0.136363636,5,0.333333333,1.176091259,1.361727836,0.61667136
3992,315.1394318,6.867614024,10,16,18,3,4,0,0,0,0,0,0,0,1.125,0.1875,0.25,0.619047619,10,0.625,1.204119983,1.255272505,0.169925001
3993,315.1951481,8.432499489,8,20,26,3,0,0,0,0,0,0,0,0,1.3,0.15,0,0.351351351,8,0.4,1.301029996,1.414973348,0.378511623
3994,315.231548,10.64685887,7,21,30,2,0,0,0,0,0,0,0,0,1.428571429,0.095238095,0,0.3,7,0.333333333,1.322219295,1.477121255,0.514573173
3998,317.1190489,3.995713009,5,14,20,8,0,0,0,0,0,0,0,0,1.428571429,0.571428571,0,0.1,5,0.357142857,1.146128036,1.301029996,0.514573173
3999,317.1202632,4.402457151,9,18,20,3,0,1,0,0,0,0,0,0,1.111111111,0.166666667,0,0.419354839,9,0.5,1.255272505,1.301029996,0.152003093
4002,319.129109,5.099088178,9,16,18,5,2,0,0,0,0,0,0,0,1.125,0.3125,0.125,0.47826087,9,0.5625,1.204119983,1.255272505,0.169925001
4007,321.2056976,7.197529091,6,19,28,4,0,0,0,0,0,0,0,0,1.473684211,0.210526316,0,0.235294118,6,0.315789474,1.278753601,1.447158031,0.559427409
4008,321.2055278,10.83847117,6,19,28,4,0,0,0,0,0,0,0,0,1.473684211,0.210526316,0,0.235294118,6,0.315789474,1.278753601,1.447158031,0.559427409
4009,322.1868594,1.388722831,7,15,23,3,5,0,0,0,0,0,0,0,1.533333333,0.2,0.333333333,0.352941176,7,0.466666667,1.176091259,1.361727836,0.61667136
4013,323.1236122,2.74906838,8,15,18,6,2,0,0,0,0,0,0,0,1.2,0.4,0.133333333,0.4,8,0.533333333,1.176091259,1.255272505,0.263034406
4016,323.2213657,8.400671761,5,19,30,4,0,0,0,0,0,0,0,0,1.578947368,0.210526316,0,0.176470588,5,0.263157895,1.278753601,1.477121255,0.658963082
4017,323.2213893,8.612966187,5,19,30,4,0,0,0,0,0,0,0,0,1.578947368,0.210526316,0,0.176470588,5,0.263157895,1.278753601,1.477121255,0.658963082
4018,323.2213791,9.31278465,5,19,30,4,0,0,0,0,0,0,0,0,1.578947368,0.210526316,0,0.176470588,5,0.263157895,1.278753601,1.477121255,0.658963082
4022,324.2185557,8.963311609,0,15,33,4,1,1,0,0,0,0,0,0,2.2,0.266666667,0.066666667,0,0,0,1.176091259,1.51851394,1.137503524
4023,325.1405386,8.764324415,6,17,24,4,0,1,0,0,0,0,0,0,1.411764706,0.235294118,0,0.214285714,6,0.352941176,1.230448921,1.380211242,0.49749966
4025,325.2161454,10.27537139,9,22,28,2,0,0,0,0,0,0,0,0,1.272727273,0.090909091,0,0.380952381,9,0.409090909,1.342422681,1.447158031,0.347923304
4026,325.2358571,9.117043094,4,19,33,2,0,0,1,0,0,0,0,0,1.736842105,0.105263158,0,0.147058824,4,0.210526316,1.278753601,1.51851394,0.796466606
4028,326.1802388,3.465355686,6,14,23,4,5,0,0,0,0,0,0,0,1.642857143,0.285714286,0.357142857,0.214285714,6,0.428571429,1.146128036,1.361727836,0.716207034
4032,327.2523056,9.312738958,3,19,34,4,0,0,0,0,0,0,0,0,1.789473684,0.210526316,0,0.058823529,3,0.157894737,1.278753601,1.531478917,0.839535328
4033,327.2523197,9.484154955,3,19,34,4,0,0,0,0,0,0,0,0,1.789473684,0.210526316,0,0.058823529,3,0.157894737,1.278753601,1.531478917,0.839535328
4034,327.2526035,9.838736762,3,19,34,4,0,0,0,0,0,0,0,0,1.789473684,0.210526316,0,0.058823529,3,0.157894737,1.278753601,1.531478917,0.839535328
4035,327.25264,9.91469369,3,19,34,4,0,0,0,0,0,0,0,0,1.789473684,0.210526316,0,0.058823529,3,0.157894737,1.278753601,1.531478917,0.839535328
4039,328.2318793,3.939954216,-0.5,12,31,6,4,0,0,0,0,0,0,0,2.583333333,0.5,0.333333333,0,-0.5,-0.041666667,1.079181246,1.491361694,1.369233809
4042,329.1582966,6.913976681,5,16,24,7,0,0,0,0,0,0,0,0,1.5,0.4375,0,0.12,5,0.3125,1.204119983,1.380211242,0.584962501
4043,329.1739785,6.159924192,9,20,24,4,0,0,0,0,0,0,0,0,1.2,0.2,0,0.388888889,9,0.45,1.301029996,1.380211242,0.263034406
4045,329.21065,10.4844818,8,21,28,3,0,0,0,0,0,0,0,0,1.333333333,0.142857143,0,0.333333333,8,0.380952381,1.322219295,1.447158031,0.415037499
4046,329.2684754,9.778765177,2,19,36,4,0,0,0,0,0,0,0,0,1.894736842,0.210526316,0,0,2,0.105263158,1.278753601,1.556302501,0.921997488
4047,329.2684394,10.57558969,2,19,36,4,0,0,0,0,0,0,0,0,1.894736842,0.210526316,0,0,2,0.105263158,1.278753601,1.556302501,0.921997488
4054,331.2265675,9.290659986,7,21,30,3,0,0,0,0,0,0,0,0,1.428571429,0.142857143,0,0.282051282,7,0.333333333,1.322219295,1.477121255,0.514573173
4055,331.2262793,10.76411706,7,21,30,3,0,0,0,0,0,0,0,0,1.428571429,0.142857143,0,0.282051282,7,0.333333333,1.322219295,1.477121255,0.514573173
4057,333.1441217,5.349271452,9,17,20,5,2,0,0,0,0,0,0,0,1.176470588,0.294117647,0.117647059,0.44,9,0.529411765,1.230448921,1.301029996,0.234465253
4061,335.1235345,4.103008852,9,16,18,6,2,0,0,0,0,0,0,0,1.125,0.375,0.125,0.454545455,9,0.5625,1.204119983,1.255272505,0.169925001
4070,337.2004567,7.453430473,6,19,28,5,0,0,0,0,0,0,0,0,1.473684211,0.263157895,0,0.212121212,6,0.315789474,1.278753601,1.447158031,0.559427409
4071,337.2367418,7.345970034,5,20,32,4,0,0,0,0,0,0,0,0,1.6,0.2,0,0.166666667,5,0.25,1.301029996,1.505149978,0.678071905
4075,338.1813676,0.855817827,7,15,23,4,5,0,0,0,0,0,0,0,1.533333333,0.266666667,0.333333333,0.3125,7,0.466666667,1.176091259,1.361727836,0.61667136
4079,339.1548741,3.294340004,4,14,24,6,2,0,0,0,0,0,0,0,1.714285714,0.428571429,0.142857143,0,4,0.285714286,1.146128036,1.380211242,0.777607578
4092,341.2139492,3.706261466,0,15,32,8,0,0,0,0,0,0,0,0,2.133333333,0.533333333,0,0,0,0,1.176091259,1.505149978,1.093109404
4093,341.2114867,8.675368965,9,22,28,3,0,0,0,0,0,0,0,0,1.272727273,0.136363636,0,0.365853659,9,0.409090909,1.342422681,1.447158031,0.347923304
4102,345.2057677,10.31026547,8,21,28,4,0,0,0,0,0,0,0,0,1.333333333,0.19047619,0,0.315789474,8,0.380952381,1.322219295,1.447158031,0.415037499
4104,347.1655184,4.061562144,9,18,22,5,2,0,0,0,0,0,0,0,1.222222222,0.277777778,0.111111111,0.407407407,9,0.5,1.255272505,1.342422681,0.289506617
4105,347.1606797,6.905195623,9,18,22,5,2,0,0,0,0,0,0,0,1.222222222,0.277777778,0.111111111,0.407407407,9,0.5,1.255272505,1.342422681,0.289506617
4106,347.2218404,7.858359057,7,21,30,4,0,0,0,0,0,0,0,0,1.428571429,0.19047619,0,0.263157895,7,0.333333333,1.322219295,1.477121255,0.514573173
4107,347.2218339,8.273661367,7,21,30,4,0,0,0,0,0,0,0,0,1.428571429,0.19047619,0,0.263157895,7,0.333333333,1.322219295,1.477121255,0.514573173
4108,347.2214232,10.45024972,7,21,30,4,0,0,0,0,0,0,0,0,1.428571429,0.19047619,0,0.263157895,7,0.333333333,1.322219295,1.477121255,0.514573173
4111,349.1276759,5.859472699,6,15,23,4,2,0,1,0,0,0,0,0,1.533333333,0.266666667,0.133333333,0.25,6,0.4,1.176091259,1.361727836,0.61667136
4113,349.2372252,9.722994731,6,21,32,4,0,0,0,0,0,0,0,0,1.523809524,0.19047619,0,0.210526316,6,0.285714286,1.322219295,1.505149978,0.607682577
4115,349.2371868,10.98942341,6,21,32,4,0,0,0,0,0,0,0,0,1.523809524,0.19047619,0,0.210526316,6,0.285714286,1.322219295,1.505149978,0.607682577
4116,349.237438,11.13576951,6,21,32,4,0,0,0,0,0,0,0,0,1.523809524,0.19047619,0,0.210526316,6,0.285714286,1.322219295,1.505149978,0.607682577
4119,351.1764872,10.61876367,7,19,27,4,0,0,1,0,0,0,0,0,1.421052632,0.210526316,0,0.28125,7,0.368421053,1.278753601,1.431363764,0.506959989
4120,351.2163798,8.699985275,6,20,30,5,0,0,0,0,0,0,0,0,1.5,0.25,0,0.2,6,0.3,1.301029996,1.477121255,0.584962501
4121,351.252948,8.762193506,5,21,34,4,0,0,0,0,0,0,0,0,1.619047619,0.19047619,0,0.157894737,5,0.238095238,1.322219295,1.531478917,0.695145418
4123,352.041225,3.698962479,10,15,16,3,1,0,3,0,0,0,0,0,1.066666667,0.2,0.066666667,0.684210526,10,0.666666667,1.176091259,1.204119983,0.093109405
4126,352.2518902,9.814042423,0,17,37,4,1,1,0,0,0,0,0,0,2.176470588,0.235294118,0.058823529,0,0,0,1.230448921,1.568201724,1.121990524
4132,354.2633656,7.851963751,4,20,35,4,1,0,0,0,0,0,0,0,1.75,0.2,0.05,0.088235294,4,0.2,1.301029996,1.544068044,0.807354922
4134,355.1905999,6.847763235,10,22,26,4,0,0,0,0,0,0,0,0,1.181818182,0.181818182,0,0.4,10,0.454545455,1.342422681,1.414973348,0.2410081
4136,355.1890489,9.703957981,10,22,26,4,0,0,0,0,0,0,0,0,1.181818182,0.181818182,0,0.4,10,0.454545455,1.342422681,1.414973348,0.2410081
4142,357.2056371,10.74796837,9,22,28,4,0,0,0,0,0,0,0,0,1.272727273,0.181818182,0,0.35,9,0.409090909,1.342422681,1.447158031,0.347923304
4151,359.1832946,2.086623361,5,16,26,7,2,0,0,0,0,0,0,0,1.625,0.4375,0.125,0.047619048,5,0.3125,1.204119983,1.414973348,0.700439718
4152,359.1843226,7.452561539,9,21,26,5,0,0,0,0,0,0,0,0,1.238095238,0.238095238,0,0.351351351,9,0.428571429,1.322219295,1.414973348,0.308122295
4153,359.2216084,8.3781704,8,22,30,4,0,0,0,0,0,0,0,0,1.363636364,0.181818182,0,0.3,8,0.363636364,1.342422681,1.477121255,0.447458977
4154,359.2210992,10.85179326,8,22,30,4,0,0,0,0,0,0,0,0,1.363636364,0.181818182,0,0.3,8,0.363636364,1.342422681,1.477121255,0.447458977
4159,361.1400926,5.174646626,10,18,20,6,2,0,0,0,0,0,0,0,1.111111111,0.333333333,0.111111111,0.461538462,10,0.555555556,1.255272505,1.301029996,0.152003093
4160,361.1399767,5.379444526,10,18,20,6,2,0,0,0,0,0,0,0,1.111111111,0.333333333,0.111111111,0.461538462,10,0.555555556,1.255272505,1.301029996,0.152003093
4161,361.2005397,8.486870463,8,21,28,5,0,0,0,0,0,0,0,0,1.333333333,0.238095238,0,0.297297297,8,0.380952381,1.322219295,1.447158031,0.415037499
4171,365.0249293,8.393528263,5.5,13,18,3,1,4,0,0,0,0,0,0,1.384615385,0.230769231,0.076923077,0,5.5,0.423076923,1.113943352,1.255272505,0.469485284
4172,365.1347012,4.195722188,9,17,20,7,2,0,0,0,0,0,0,0,1.176470588,0.411764706,0.117647059,0.391304348,9,0.529411765,1.230448921,1.301029996,0.234465253
4182,367.150374,3.347157599,8,17,22,7,2,0,0,0,0,0,0,0,1.294117647,0.411764706,0.117647059,0.304347826,8,0.470588235,1.230448921,1.342422681,0.371968777
4185,367.1888167,10.18810727,11,23,26,4,0,0,0,0,0,0,0,0,1.130434783,0.173913043,0,0.428571429,11,0.47826087,1.361727836,1.414973348,0.176877763
4189,368.4254335,10.70821348,0,25,53,0,1,0,0,0,0,0,0,0,2.12,0,0.04,0,0,0,1.397940009,1.72427587,1.084064265
4191,369.2043811,10.45863831,10,23,28,4,0,0,0,0,0,0,0,0,1.217391304,0.173913043,0,0.380952381,10,0.434782609,1.361727836,1.447158031,0.283792966
4194,370.275145,4.555166617,4,19,35,4,3,0,0,0,0,0,0,0,1.842105263,0.210526316,0.157894737,0.035714286,4,0.210526316,1.278753601,1.544068044,0.881355503
4196,371.1842326,7.55372232,10,22,26,5,0,0,0,0,0,0,0,0,1.181818182,0.227272727,0,0.384615385,10,0.454545455,1.342422681,1.414973348,0.2410081
4198,371.2203306,10.39717154,9,23,30,4,0,0,0,0,0,0,0,0,1.304347826,0.173913043,0,0.333333333,9,0.391304348,1.361727836,1.477121255,0.383328639
4207,373.2006796,6.032756389,9,22,28,5,0,0,0,0,0,0,0,0,1.272727273,0.227272727,0,0.333333333,9,0.409090909,1.342422681,1.447158031,0.347923304
