feature,DOM,Unfil,MeanDecreaseAccuracy,MeanDecreaseGini
X8681,2.73015873015873e-5,2.0507936507936506e-5,2.3431623931623933e-5,0.0022206521739130433
X8682,2.222222222222222e-6,3.3333333333333333e-6,2.666666666666667e-6,3.764705882352942e-5
X8683,0,0,0,1.1387301587301586e-4
X8684,1.8636363636363638e-5,3.4666666666666665e-5,2.3928571428571428e-5,0.0019052222222222224
X8685,3.6714285714285714e-5,3.607142857142857e-5,3.382828282828282e-5,0.0027180100250626562
X8686,3.3333333333333333e-6,2.222222222222222e-6,2.666666666666667e-6,3.7777777777777785e-5
X8687,0,0,0,0
X8688,0.002368857309357309,0.002390789321789321,0.0022644144139314436,0.09330322807017546
X8689,1.2453463203463203e-4,1.388888888888889e-4,1.2441931271343036e-4,0.01032131534719151
X8690,0.002213269119769119,0.0022580021645021643,0.0021325867807802804,0.08824733333333336
X8691,2.721313131313132e-4,3.9733333333333336e-4,3.159793894615877e-4,0.01602907498522327
X8692,2.4046825396825393e-4,2.6250793650793645e-4,2.4248010486245782e-4,0.012786999999999998
X8693,7.857142857142858e-6,6.666666666666667e-6,7.252747252747252e-6,7.649523809523814e-5
X8694,9.65952380952381e-5,6.531818181818181e-5,7.74731918408389e-5,0.0064134966395922935
X8696,4.1987734487734476e-4,4.577813852813852e-4,4.180926694564465e-4,0.024644629629629634
X8697,1.1666666666666665e-5,8.888888888888888e-6,1.003921568627451e-5,0.001186
X8698,0,0,0,0
X8699,8.929696969696966e-4,0.001016977633477633,9.196233214669742e-4,0.046158570792924326
X8702,1.2158730158730157e-5,1.4436507936507937e-5,1.3355263157894737e-5,0.001228105263157895
X8703,7.73030303030303e-5,9.614285714285714e-5,8.440749120160885e-5,0.006104758738277921
X8704,0,0,0,0
X8705,4.444444444444444e-6,0,2.666666666666667e-6,3.2399999999999996e-4
X8706,0,0,0,0
X8708,1.8063714063714062e-5,3.0380952380952378e-5,2.2297619047619047e-5,0.00224
X8709,1.2207792207792207e-5,7.301587301587301e-6,9.714285714285713e-6,4.640434782608695e-4
X8710,0,0,0,0
X8711,0,0,0,0
X8712,0,0,0,0
X8714,0.0024808225108225107,0.0024583179043179046,0.002360675339796084,0.10125499999999997
X8715,7.220346320346319e-4,6.445108225108223e-4,6.560750041152515e-4,0.03254345315382932
X8717,2.222222222222222e-6,5e-6,3.5294117647058825e-6,3.80952380952381e-5
X8718,4e-6,2.222222222222222e-6,2.857142857142857e-6,3.91e-4
X8719,0.0024438773448773434,0.002394266233766233,0.002316723074139484,0.09268009523809521
X8720,0.0023481825396825394,0.0023791414141414147,0.002258531668967429,0.09334676190476185
X8721,0,0,0,0
X8722,5e-6,2.222222222222222e-6,3.5294117647058825e-6,3.272727272727272e-4
X8724,0,0,0,0
X8726,0,0,0,0
X8729,0,0,0,0
X8730,0,0,0,0
X8732,7.5e-6,-2.857142857142857e-6,2.3333333333333336e-6,4.3764705882352943e-4
X8735,0,0,0,0
X8738,5.714285714285714e-6,0,3.6363636363636366e-6,3.799999999999997e-5
X8739,0,0,0,0
X8742,0,0,0,0
X8743,0,0,0,0
X8746,0,0,0,0
X8751,0,0,0,0
X8752,0,0,0,0
X8755,0,0,0,0
X8756,0,0,0,7.333333333333336e-5
X8757,0,0,0,0
X8758,0,0,0,3.81818181818182e-5
X8759,2.5052597402597406e-4,2.4477561327561326e-4,2.3439307587837002e-4,0.013340755110335886
X8760,0,0,0,0
X8761,0.0021934220779220776,0.0021886594516594506,0.0020828803334608298,0.09186095989974943
X8762,0,0,0,0
X8763,0,0,0,0
X8764,0,0,0,0
X8765,0,0,0,0
X8766,1.0793650793650793e-5,6.666666666666667e-6,8.928571428571428e-6,4.3364705882352944e-4
X8767,0,-2.5e-6,-1.5384615384615385e-6,3.846153846153847e-5
X8768,0,0,0,0
X8770,0,0,0,0
X8771,3.3333333333333333e-6,0,1.4285714285714284e-6,3.846153846153847e-5
X8772,0,0,0,0
X8773,0,0,0,0
X8774,0,2.5e-6,1.4285714285714284e-6,3.174e-4
X8775,0,0,0,0
X8776,1e-5,7e-6,8.214285714285714e-6,4.570434782608695e-4
X8777,2.8877777777777783e-4,2.542640692640693e-4,2.639418767507004e-4,0.014826516221033864
X8780,5.818181818181818e-6,8.333333333333332e-6,6.968325791855203e-6,1.3833333333333335e-4
X8782,7.675541125541126e-5,5.4898989898989895e-5,6.274389404884762e-5,0.003096079365079366
X8783,3.3333333333333333e-6,0,1.6666666666666667e-6,7.200000000000003e-5
X8784,0.0024110916305916294,0.0024964913419913415,0.002348516420799704,0.09839200000000006
X8786,0,0,0,0
X8787,0.0023783568098568104,0.0024408124098124094,0.002308566370076432,0.09502967705627707
X8790,0,0,0,0
X8791,1.7272366522366522e-4,1.8470634920634914e-4,1.7196231709467002e-4,0.010101
X8792,6.666666666666667e-6,0,3.3333333333333333e-6,3.799999999999997e-5
X8794,0,0,0,0
X8795,0,0,0,0
X8796,0,0,0,0
X8797,0.0020793571428571436,0.00206808658008658,0.001982862742348811,0.08659218181818187
X8798,3.3333333333333333e-6,5.714285714285714e-6,4.615384615384615e-6,7.15e-4
X8799,0,1.2666666666666667e-5,5.1578947368421055e-6,2.393059829059829e-4
X8800,0,-2.222222222222222e-6,-1.3333333333333334e-6,3.846153846153847e-5
X8801,4.513217893217891e-4,4.028831168831168e-4,4.1265642991339575e-4,0.024622362966239125
X8802,2.4448701298701293e-4,2.7937590187590187e-4,2.4931041344276644e-4,0.01567984439359268
X8803,4e-6,0,2.666666666666667e-6,3.7777777777777785e-5
X8804,0.002430722388722389,0.002503051892551891,0.0023403728199904708,0.09883289473684212
X8805,0,0,0,0
X8806,0,0,0,0
X8808,0,0,0,0
X8809,7.501069486069483e-4,8.211796536796533e-4,7.447593615534786e-4,0.03511915225515225
X8810,4.968253968253968e-5,4.2063492063492065e-5,4.52420814479638e-5,0.0026042946859903384
X8811,1.387301587301587e-4,8.974386724386723e-5,1.0606591516498636e-4,0.006449109890109889
X8812,0.002348996392496393,0.002238030303030303,0.0021930098760029127,0.08838315384615389
X8813,0.002577446997446995,0.002659546176046175,0.002499545748369279,0.098879
X8814,0,0,0,0
X8815,0,0,0,3.75e-5
X8816,0,0,0,0
X8817,0,-6.666666666666667e-6,-3.076923076923077e-6,3.81818181818182e-5
X8819,0,0,0,0
X8822,0,0,0,0
X8823,0,0,0,3.80952380952381e-5
X8824,0.002392186147186148,0.0024115478410478425,0.0022829991589078296,0.10054777777777783
X8825,0,0,0,0
X8826,0,0,0,0
X8828,4e-6,0,2.352941176470588e-6,3.7894736842105276e-5
X8829,0,2.222222222222222e-6,1.4285714285714284e-6,3.80952380952381e-5
X8831,0,0,0,0
X8832,0,0,0,0
X8833,-2.857142857142857e-6,3.3333333333333333e-6,0,3.272727272727272e-4
X8834,0,0,0,0
X8835,0,0,0,0
X8836,0,0,0,0
X8839,0,0,0,0
X8841,0,0,0,0
X8842,1.6666666666666664e-5,2.2738095238095237e-5,1.9166666666666664e-5,0.001926
X8843,3.082316017316017e-4,3.779956709956712e-4,3.287056459192683e-4,0.01972659278499278
X8845,1.619047619047619e-5,1.0500000000000001e-5,1.1487179487179487e-5,0.001130848484848485
X8846,3.3333333333333333e-6,2.222222222222222e-6,2.666666666666667e-6,3.7777777777777785e-5
X8847,0,0,0,0
X8848,6.465295815295812e-4,7.228506493506496e-4,6.593562003871599e-4,0.03318462170451705
X8849,0,0,0,0
X8851,0,0,0,0
X8852,3.3333333333333333e-6,0,1.176470588235294e-6,3.840000000000003e-5
X8853,0,0,0,0
X8854,0,0,0,0
X8855,0,0,0,0
X8856,0.00234841452991453,0.0024045447330447323,0.002263401510082626,0.09360715384615384
X8858,0,0,0,0
X8859,2.5e-6,0,1.25e-6,3.81818181818182e-5
X8863,2.5e-6,3.3333333333333333e-6,2.857142857142857e-6,3.846153846153847e-5
X8864,2.5e-6,5.714285714285714e-6,4e-6,3.7894736842105276e-5
X8865,0,0,0,7.384615384615387e-5
X8866,0,0,0,0
X8867,0,0,0,0
X8868,0,0,0,0
X8869,0,0,0,0
X8871,0,0,0,0
X8872,8e-6,1.6666666666666664e-5,1.2564102564102563e-5,7.599999999999994e-5
X8873,-3.3333333333333333e-6,0,-1.25e-6,3.799999999999997e-5
X8876,0,-2.222222222222222e-6,-1.3333333333333334e-6,7.157894736842107e-5
X8877,8.214285714285714e-6,3.3333333333333333e-6,5.948717948717948e-6,1.107272727272727e-4
X8878,1.0303030303030302e-5,1.0444444444444443e-5,1.0315789473684211e-5,7.95e-4
X8879,2.5e-6,9.523809523809523e-6,5.619047619047619e-6,1.1038095238095238e-4
X8880,2.222222222222222e-6,0,1.4285714285714284e-6,1.1339473684210524e-4
X8881,6.190476190476191e-6,7.5e-6,7.252747252747252e-6,7.590000000000003e-5
X8882,0,0,0,0
X8884,0,0,0,0
X8885,-2.5e-6,2.5e-6,0,3.799999999999997e-5
X8886,5e-6,2.857142857142857e-6,3.6363636363636366e-6,7.646153846153844e-5
X8887,0,0,0,0
X8888,0,0,0,0
X8889,0,0,0,7.23809523809524e-5
X8890,0,0,0,0
X8891,0,0,0,0
X8892,3.3333333333333333e-6,0,1.5384615384615385e-6,3.7894736842105276e-5
X8893,0,0,0,0
X8894,0,0,0,0
X8896,0,0,0,0
X8905,0,0,0,0
X8906,0,0,0,3.81818181818182e-5
X8908,0,0,0,0
X8909,5e-6,5e-6,5e-6,3.7894736842105276e-5
X8910,2e-6,0,1.3333333333333334e-6,3.764705882352942e-5
X8916,1.4603174603174603e-5,8.214285714285714e-6,1.2857142857142856e-5,0.0010368671679197993
X8918,0,0,0,0
X8919,0,0,0,0
X8920,0,0,0,0
X8921,0,0,0,0
X8922,0,2.222222222222222e-6,1.25e-6,7.23809523809524e-5
X8923,1.4299999999999998e-4,1.2515873015873016e-4,1.2313808087337496e-4,0.00865177923068541
X8925,0,2.5e-6,1.25e-6,3.81818181818182e-5
X8926,0,0,0,0
X8929,6.666666666666667e-6,3.3333333333333333e-6,5e-6,3.826086956521742e-5
X8930,0,0,0,0
X8932,0,0,0,0
X8934,7.914018759018756e-4,8.754134199134197e-4,8.010447700734071e-4,0.04302624369747898
X8935,0,0,0,0
X8939,0,0,0,0
X8940,0,0,0,0
X8944,0,0,0,3.8333333333333355e-5
X8945,2e-6,5e-6,2.857142857142857e-6,3.7777777777777785e-5
X8946,0,0,0,3.799999999999997e-5
X8947,0,0,0,0
X8948,0,0,0,0
X8950,0,2.5e-6,1.5384615384615385e-6,3.714285714285715e-5
X8951,0,0,0,0
X8952,2.857142857142857e-6,0,1.4285714285714284e-6,1.1018181818181823e-4
X8953,0,0,0,0
X8954,0,0,0,0
X8955,0,0,0,0
X8956,0,0,0,0
X8957,0,0,0,0
X8958,0,0,0,0
X8960,0,5e-6,2.5e-6,3.2399999999999996e-4
X8961,0,0,0,0
X8962,0,0,0,0
X8964,0,0,0,0
X8966,0,0,0,0
X8967,0,0,0,0
X8969,2.222222222222222e-6,0,1.4285714285714284e-6,3.7777777777777785e-5
X8971,0,0,0,0
X8972,2.222222222222222e-6,1.0833333333333332e-5,6.952380952380952e-6,1.790964590964591e-4
X8973,0,0,0,0
X8976,0,0,0,0
X8979,0,-2.857142857142857e-6,-1.3333333333333334e-6,3.799999999999997e-5
X8980,0,0,0,0
X8982,4.444444444444444e-6,0,2.583333333333333e-6,7.618181818181818e-5
X8983,0,0,0,0
X8984,0,0,0,0
X8985,0,0,0,0
X8990,0,0,0,0
X8991,0,0,0,0
X8992,0,0,0,1.0434782608695649e-4
X8993,-2.777777777777779e-7,6.349206349206349e-7,1.470588235294118e-7,4.335e-4
X8995,8e-6,0,5.357142857142857e-6,7.529411764705884e-5
X8996,0,0,0,0
X8997,0,0,0,0
X8998,1.738888888888889e-5,1.8134920634920633e-5,1.7333333333333332e-5,0.0011596536796536795
X9000,7.400036075036076e-4,6.560288600288598e-4,6.704474666200671e-4,0.0347960380952381
X9001,7.900194805194806e-4,7.196955266955263e-4,7.235995153797005e-4,0.03690140476190476
X9002,2.422222222222222e-5,3.373809523809524e-5,2.8069812540400772e-5,0.0019463333333333333
X9006,0,0,0,0
X9007,0,0,0,0
X9008,0,0,0,0
X9009,0,0,0,0
X9011,0,0,0,0
X9012,4e-6,3.3333333333333333e-6,3.6363636363636366e-6,3.7777777777777785e-5
X9013,0,5e-6,1.8181818181818183e-6,3.81818181818182e-5
X9014,0,0,0,0
X9015,2.0581746031746032e-4,1.4659595959595957e-4,1.7267739200943534e-4,0.012246361954292847
X9016,0.0025681168831168844,0.002471170274170275,0.002413787627577103,0.10165975187969917
X9017,2.1746031746031746e-5,2.2009379509379508e-5,2.1313025210084035e-5,0.0011316819221967964
X9018,6.928109668109669e-4,5.949935064935064e-4,6.144444697029836e-4,0.029580192378940662
X9019,0,0,0,0
X9024,0,0,0,0
X9026,0,0,0,0
X9027,0,0,0,0
X9034,0,0,0,0
X9036,0,0,0,0
X9037,0,0,0,0
X9038,0,0,0,0
X9041,0,0,0,0
X9042,0,0,0,0
X9043,0,0,0,0
X9044,-1.6666666666666667e-6,0,-1.25e-6,3.75e-5
X9045,0.0021292821067821076,0.002213054112554112,0.0020690042501358297,0.0885826171448689
X9046,0,0,0,0
X9047,0,0,0,0
X9055,0,0,0,0
X9056,0,0,0,0
X9057,0,0,0,0
X9059,0,0,0,0
X9061,0,0,0,0
X9066,0,0,0,0
X9067,0,0,0,0
X9071,4e-6,0,2.222222222222222e-6,3.799999999999997e-5
X9072,0,2.857142857142857e-6,1.4285714285714284e-6,3.80952380952381e-5
X9075,0,0,0,0
X9076,0,0,0,0
X9077,0.002642437950937949,0.0025605245310245293,0.0024766834477871645,0.09877003864734295
X9080,8.252813852813852e-5,6.04062049062049e-5,6.968005197416962e-5,0.004921443850267379
X9082,0,0,0,0
X9083,0,0,0,0
X9084,0,0,0,3.80952380952381e-5
X9085,0,0,0,0
X9087,0,0,0,0
X9089,2.5e-6,0,1.3333333333333334e-6,3.799999999999997e-5
X9090,0,0,0,0
X9091,0,0,0,0
X9101,0,0,0,0
X9105,0,0,0,3.799999999999997e-5
X9113,4e-6,5.714285714285714e-6,5e-6,3.80952380952381e-5
X9115,0,0,0,0
X9116,0,0,0,0
X9120,1.1477849927849926e-4,6.483694083694084e-5,8.264549657428914e-5,0.006467550724637682
X9121,3.3333333333333333e-6,2.857142857142857e-6,3.076923076923077e-6,3.840000000000003e-5
X9122,0,7.222222222222222e-6,2.666666666666667e-6,7.634920634920633e-5
X9124,0,0,0,0
X9125,1.0158730158730158e-5,7.636363636363636e-6,8.705882352941177e-6,7.740000000000001e-4
X9126,0,0,0,0
X9128,2.1547619047619046e-5,1.554112554112554e-5,1.8372549019607842e-5,0.001948181818181818
X9130,0,0,0,7.11111111111111e-5
X9132,0,0,0,0
X9134,0,0,0,3.75e-5
X9135,1.4e-5,5.818181818181818e-6,8.214285714285714e-6,7.6e-4
X9137,4.5e-6,2.857142857142857e-6,3.6029411764705883e-6,7.56666666666667e-5
X9138,4.722222222222222e-6,6.666666666666667e-6,5.523809523809524e-6,7.529411764705884e-5
X9140,0,0,0,0
X9142,2.5e-6,7.5e-6,5.5384615384615385e-6,3.9904867240565177e-4
X9143,0,0,0,0
X9144,0,0,0,0
X9148,1.3500000000000001e-5,1.75e-5,1.5e-5,0.0010958888888888887
X9149,0,0,0,0
X9150,5.714285714285714e-6,3.3333333333333333e-6,4.210526315789473e-6,7.66e-4
X9157,0,0,0,0
X9163,0,0,0,0
X9167,0,0,0,0
X9168,0,0,0,0
X9169,0,2.5e-6,1.4285714285714284e-6,3.799999999999997e-5
X9171,0,0,0,0
X9173,0,1.8181818181818183e-6,1.4285714285714284e-6,7.523809523809526e-5
X9174,0,0,0,0
X9176,5.495454545454545e-5,1.0275396825396824e-4,7.671634969777385e-5,0.005719334713595583
X9177,0,0,0,0
X9179,0,0,0,0
X9180,2.857142857142857e-6,5e-6,3.6363636363636366e-6,7.56818181818182e-5
X9181,3.3333333333333333e-6,2.857142857142857e-6,3.076923076923077e-6,3.91e-4
X9182,0,0,0,0
X9183,0,2.857142857142857e-6,1.5384615384615385e-6,3.80952380952381e-5
X9184,0,0,0,0
X9185,0,0,0,0
X9187,0,0,0,0
X9188,0,0,0,0
X9194,0,0,0,0
X9199,1.0857142857142858e-5,7.636363636363636e-6,8.167420814479639e-6,8.317272727272728e-4
X9200,0,0,0,3.851851851851855e-5
X9201,0,0,0,0
X9202,0,0,0,3.799999999999997e-5
X9203,0,0,0,3.7894736842105276e-5
X9204,6.666666666666667e-6,1.3333333333333333e-5,8.888888888888888e-6,3.7894736842105276e-5
X9205,0,0,0,0
X9209,8.571428571428571e-6,8.214285714285714e-6,8.38095238095238e-6,0.0014903529411764707
X9210,6.666666666666667e-6,0,4e-6,3.799999999999997e-5
X9211,0,0,0,0
X9212,0,0,0,0
X9216,0,0,0,0
X9217,0,0,0,0
X9218,3.013672438672439e-4,2.6409884559884566e-4,2.758400976388593e-4,0.015830207359831806
X9221,0,0,0,0
X9222,0,0,0,0
X9223,0,-5e-6,-1.4285714285714284e-6,7.492222222222223e-4
X9224,2.5e-6,0,1.176470588235294e-6,3.8333333333333355e-5
X9225,0.002238578643578644,0.0021720677655677656,0.002098088529977076,0.08863200000000003
X9227,0.002134010989010989,0.002190094516594515,0.0020500180679313804,0.08759558140410321
X9228,2.5e-6,2.222222222222222e-6,2.352941176470588e-6,3.99e-4
X9231,0,0,0,0
X9232,0,0,0,0
X9234,0,0,0,0
X9238,0,0,0,0
X9239,0,0,0,0
X9240,0,0,0,0
X9241,0,0,0,0
X9243,2.5e-6,-2.222222222222222e-6,0,3.81818181818182e-5
X9244,0,0,0,0
X9245,0,0,0,0
X9246,0,0,0,0
X9247,3.3333333333333333e-6,0,2e-6,3.7894736842105276e-5
X9248,0,0,0,0
X9251,2.1214285714285713e-5,1.0444444444444443e-5,1.5714285714285712e-5,0.0012288947368421052
X9256,0,0,0,0
X9257,0,0,0,0
X9274,0,0,0,0
X9276,0,0,0,0
X9288,0,0,0,0
X9303,0,0,0,0
X9306,0,0,0,0
X9308,0,0,0,0
X9309,0,0,0,0
X9310,3.6363636363636366e-6,4.444444444444444e-6,4e-6,3.91e-4
X9315,0,0,0,0
X9317,9.756993006993008e-4,8.45164502164502e-4,8.746363235148058e-4,0.04539212027841441
X9327,0,0,0,0
X9330,0,0,0,0
X9338,0,0,0,0
X9339,0,0,0,0
X9340,0,0,0,0
X9343,5.714285714285714e-6,0,3.6363636363636366e-6,7.527777777777779e-5
X9352,0,3.3333333333333333e-6,1.6666666666666667e-6,7.157894736842107e-5
X9357,0,0,0,0
X9359,0,0,0,0
X9361,0,0,0,0
X9364,0,0,0,0
X9365,0,0,0,0
X9366,0,0,0,0
X9367,0,0,0,0
X9371,0,0,0,3.764705882352942e-5
X9376,2.749206349206349e-5,2.0658730158730157e-5,2.2506970154028975e-5,0.0020129555555555554
X9381,0,0,0,0
X9384,0,0,0,0
X9388,0,0,0,0
X9393,7.5e-6,3.6363636363636366e-6,5.5384615384615385e-6,7.670033670033675e-5
X9395,0,0,0,0
X9398,0,0,0,0
X9400,0,0,0,0
X9401,0,0,0,0
X9405,0,0,0,7.626086956521739e-5
X9406,2.6000000000000002e-5,2.8701298701298703e-5,2.5749999999999996e-5,0.002254222222222222
X9407,0,0,0,0
X9418,0,0,0,0
X9420,0,0,0,0
X9425,0.0023784999999999995,0.0023488672438672434,0.0022574087441626146,0.09494500000000002
X9436,0,0,0,0
X9442,1.4444444444444444e-5,5.714285714285714e-6,1.0666666666666667e-5,7.539473684210528e-5
X9445,0,0,0,0
X9446,0,0,0,0
X9447,5.714285714285714e-6,5.714285714285714e-6,5.714285714285714e-6,2.9565217391304345e-4
X9465,0.0014246608946608952,0.0013368203463203468,0.0013182245042539153,0.06054438682476945
X9467,0,0,0,0
X9472,0,0,0,0
X9480,2.5e-6,4e-6,3.076923076923077e-6,1.4050420168067228e-4
X9481,0,0,0,0
X9487,6.075757575757576e-5,8.091269841269842e-5,6.700538677009265e-5,0.003922207282913166
X9491,0,0,0,0
X9493,0.002539055000554999,0.0025408549783549786,0.002417405251439308,0.09834600000000007
X9499,0,0,0,0
X9511,0,2e-6,1.4285714285714284e-6,3.8333333333333355e-5
X9515,0,0,0,0
X9522,0.0013381248196248205,0.0012733658008658012,0.0012544709061148682,0.0636395325568824
X9524,0,0,0,0
X9577,0,0,0,0
X9582,2.5e-6,0,1.5384615384615385e-6,3.81818181818182e-5
X9593,0,0,0,0
X9594,0,0,0,0
X9597,0,0,0,0
X9600,0.002107828282828282,0.0021111392496392482,0.002004807433192883,0.08885899999999997
X9601,0,0,0,0
X9606,0,0,0,0
X9614,0,0,0,3.81818181818182e-5
X9623,0,0,0,0
X9630,0,0,0,0
X9646,0,0,0,3.80952380952381e-5
X9653,0,2.857142857142857e-6,1.8181818181818183e-6,3.826086956521742e-5
X9654,0,0,0,0
X9663,2.222222222222222e-6,0,1.176470588235294e-6,7.63636363636364e-5
X9672,0,0,0,0
X9681,3.309523809523809e-5,2.0717171717171717e-5,2.4745098039215687e-5,0.002321
X9689,0,0,0,0
X9698,0,0,0,3.7894736842105276e-5
X9701,2.5e-6,0,1.5384615384615385e-6,3.7777777777777785e-5
X9722,0,0,0,0
X9725,0,0,0,0
X9731,0,0,0,3.799999999999997e-5
X9737,2.222222222222222e-6,0,1.3333333333333334e-6,7.272727272727273e-5
X9739,0.0026404430014430012,0.0024983549783549794,0.002456463014969208,0.10196771766372457
X9742,3.3333333333333333e-6,0,1.5384615384615385e-6,3.81818181818182e-5
X9769,0,0,0,0
X9774,3.3333333333333333e-6,0,1.6666666666666667e-6,3.799999999999997e-5
X9777,0,0,0,3.826086956521742e-5
X9780,3.8948629148629146e-4,4.1113464313464326e-4,3.834616706822589e-4,0.021982815881135067
X9782,0,0,0,0
X9788,0,0,0,0
X9807,0,0,0,0
X9814,2.3490476190476188e-4,2.8486796536796537e-4,2.446744415715004e-4,0.012184307398932115
X9822,0,0,0,0
X9840,4.722222222222222e-6,9e-6,6.190476190476191e-6,7.498039215686276e-5
X9845,-2.5e-6,0,-9.243697478991597e-7,7.61904761904762e-5
X9847,-3.57142857142857e-7,-5e-6,-1.6666666666666667e-6,7.598039215686278e-5
X9863,0,0,0,0
X9865,0,0,0,0
X9872,0,0,0,0
X9884,0,0,0,0
X9897,8.255252525252522e-4,9.467503607503604e-4,8.489270457784386e-4,0.04092769159083091
X9900,0,0,0,0
X9903,0,0,0,0
X9904,4e-6,0,2.5e-6,3.799999999999997e-5
