"","feature_number","variable","response","importance"
"28560",7644,"B",0,"not"
"28561",7648,"B",0,"not"
"28562",7650,"B",0,"not"
"28563",7651,"B",0,"not"
"28564",7652,"B",0,"not"
"28565",7656,"B",0,"not"
"28566",7657,"B",0,"not"
"28567",7658,"B",0,"not"
"28568",7660,"B",0,"not"
"28569",7661,"B",0,"not"
"28570",7663,"B",0,"not"
"28571",7665,"B",0,"important"
"28572",7666,"B",0,"not"
"28573",7670,"B",0,"not"
"28574",7671,"B",0,"not"
"28575",7673,"B",0,"not"
"28576",7682,"B",0,"not"
"28577",7683,"B",0,"not"
"28578",7684,"B",0,"important"
"28579",7710,"B",0,"not"
"28580",7712,"B",0,"not"
"28581",7720,"B",0,"not"
"28582",7741,"B",0,"not"
"28583",7743,"B",0,"important"
"28584",7744,"B",0,"not"
"28585",7745,"B",0,"not"
"28586",7746,"B",0,"not"
"28587",7747,"B",0,"not"
"28588",7748,"B",0,"not"
"28589",7749,"B",0,"not"
"28590",7750,"B",0,"not"
"28591",7751,"B",0,"not"
"28592",7752,"B",0,"important"
"28593",7754,"B",0,"not"
"28594",7755,"B",0,"not"
"28595",7758,"B",0,"not"
"28596",7759,"B",0,"not"
"28597",7760,"B",0,"not"
"28598",7763,"B",0,"not"
"28599",7764,"B",0,"not"
"28600",7769,"B",0,"not"
"28601",7771,"B",0,"not"
"28602",7772,"B",0,"not"
"28603",7773,"B",0,"not"
"28604",7779,"B",0,"not"
"28605",7789,"B",0,"not"
"28606",7794,"B",0,"not"
"28607",7795,"B",0,"not"
"28608",7796,"B",0,"not"
"28609",7797,"B",0,"not"
"28610",7800,"B",0,"important"
"28611",7803,"B",0,"not"
"28612",7806,"B",0,"not"
"28613",7807,"B",0,"not"
"28614",7811,"B",0,"not"
"28615",7814,"B",0,"not"
"28616",7815,"B",0,"not"
"28617",7821,"B",0,"important"
"28618",7826,"B",0,"not"
"28619",7828,"B",0,"not"
"28620",7829,"B",0,"not"
"28621",7830,"B",0,"not"
"28622",7833,"B",0,"not"
"28623",7838,"B",0,"not"
"28624",7839,"B",0,"not"
"28625",7841,"B",0,"important"
"28626",7845,"B",0,"not"
"28627",7848,"B",0,"not"
"28628",7857,"B",0,"important"
"28629",7863,"B",0,"not"
"28630",7865,"B",0,"not"
"28631",7866,"B",0,"not"
"28632",7867,"B",0,"not"
"28633",7868,"B",0,"not"
"28634",7871,"B",0,"important"
"28635",7878,"B",0,"not"
"28636",7880,"B",0,"important"
"28637",7882,"B",0,"important"
"28638",7884,"B",0,"important"
"28639",7887,"B",0,"not"
"28640",7888,"B",0,"not"
"28641",7890,"B",0,"not"
"28642",7896,"B",0,"not"
"28643",7897,"B",0,"important"
"28644",7900,"B",0,"not"
"28645",7901,"B",0,"not"
"28646",7902,"B",0,"not"
"28647",7916,"B",0,"not"
"28648",7919,"B",0,"not"
"28649",7920,"B",0,"not"
"28650",7923,"B",0,"not"
"28651",7925,"B",0,"not"
"28652",7935,"B",0,"not"
"28653",7937,"B",0,"not"
"28654",7947,"B",0,"not"
"28655",7950,"B",0,"important"
"28656",7952,"B",0,"not"
"28657",7966,"B",0,"not"
"28658",7969,"B",0,"not"
"28659",7970,"B",0,"not"
"28660",7971,"B",0,"not"
"28661",7972,"B",0,"not"
"28662",7973,"B",0,"not"
"28663",7976,"B",0,"not"
"28664",7979,"B",0,"not"
"28665",7981,"B",0,"not"
"28666",7982,"B",0,"not"
"28667",7983,"B",0,"not"
"28668",7987,"B",0,"not"
"28669",7991,"B",0,"not"
"28670",7992,"B",0,"important"
"28671",7993,"B",0,"not"
"28672",7997,"B",0,"not"
"28673",7998,"B",0,"not"
"28674",7999,"B",0,"not"
"28675",8004,"B",0,"not"
"28676",8005,"B",0,"not"
"28677",8011,"B",0,"not"
"28678",8012,"B",0,"not"
"28679",8014,"B",0,"not"
"28680",8017,"B",0,"not"
"28681",8019,"B",0,"not"
"28682",8020,"B",0,"important"
"28683",8021,"B",0,"not"
"28684",8022,"B",0,"not"
"28685",8023,"B",0,"not"
"28686",8025,"B",0,"not"
"28687",8026,"B",0,"not"
"28688",8031,"B",0,"important"
"28689",8032,"B",0,"important"
"28690",8034,"B",0,"not"
"28691",8035,"B",0,"not"
"28692",8037,"B",0,"not"
"28693",8038,"B",0,"not"
"28694",8042,"B",0,"not"
"28695",8044,"B",0,"not"
"28696",8045,"B",0,"not"
"28697",8049,"B",0,"not"
"28698",8057,"B",0,"not"
"28699",8061,"B",0,"not"
"28700",8062,"B",0,"not"
"28701",8064,"B",0,"not"
"28702",8066,"B",0,"not"
"28703",8067,"B",0,"not"
"28704",8068,"B",0,"not"
"28705",8069,"B",0,"not"
"28706",8070,"B",0,"not"
"28707",8079,"B",0,"important"
"28708",8081,"B",0,"important"
"28709",8082,"B",0,"not"
"28710",8083,"B",0,"not"
"28711",8084,"B",0,"not"
"28712",8086,"B",0,"important"
"28713",8087,"B",0,"important"
"28714",8088,"B",0,"not"
"28715",8089,"B",0,"important"
"28716",8091,"B",0,"not"
"28717",8092,"B",0,"not"
"28718",8093,"B",0,"not"
"28719",8094,"B",0,"important"
"28720",8095,"B",0,"not"
"28721",8096,"B",0,"not"
"28722",8099,"B",0,"not"
"28723",8101,"B",0,"not"
"28724",8103,"B",0,"important"
"28725",8105,"B",0,"not"
"28726",8109,"B",0,"important"
"28727",8112,"B",0,"important"
"28728",8117,"B",0,"not"
"28729",8118,"B",0,"not"
"28730",8119,"B",0,"not"
"28731",8120,"B",0,"not"
"28732",8121,"B",0,"not"
"28733",8124,"B",0,"important"
"28734",8127,"B",0,"important"
"28735",8128,"B",0,"important"
"28736",8134,"B",0,"not"
"28737",8135,"B",0,"important"
"28738",8137,"B",0,"important"
"28739",8138,"B",0,"important"
"28740",8141,"B",0,"not"
"28741",8142,"B",0,"important"
"28742",8146,"B",0,"important"
"28743",8167,"B",0,"important"
"28744",8169,"B",0,"not"
"28745",8170,"B",0,"important"
"28746",8172,"B",0,"not"
"28747",8176,"B",0,"not"
"28748",8178,"B",0,"important"
"28749",8186,"B",0,"not"
"28750",8189,"B",0,"not"
"28751",8190,"B",0,"not"
"28752",8191,"B",0,"not"
"28753",8195,"B",0,"not"
"28754",8200,"B",0,"not"
"28755",8206,"B",0,"not"
"28756",8218,"B",0,"important"
"28757",8219,"B",0,"important"
"28758",8221,"B",0,"not"
"28759",8224,"B",0,"not"
"28760",8225,"B",0,"not"
"28761",8226,"B",0,"not"
"28762",8229,"B",0,"not"
"28763",8231,"B",0,"not"
"28764",8233,"B",0,"not"
"28765",8234,"B",0,"not"
"28766",8236,"B",0,"important"
"28767",8237,"B",0,"important"
"28768",8238,"B",0,"not"
"28769",8240,"B",0,"not"
"28770",8244,"B",0,"not"
"28771",8246,"B",0,"not"
"28772",8247,"B",0,"important"
"28773",8248,"B",0,"not"
"28774",8251,"B",0,"not"
"28775",8253,"B",0,"not"
"28776",8255,"B",0,"not"
"28777",8258,"B",0,"not"
"28778",8261,"B",0,"important"
"28779",8262,"B",0,"important"
"28780",8266,"B",0,"not"
"28781",8276,"B",0,"not"
"28782",8277,"B",0,"not"
"28783",8278,"B",0,"not"
"28784",8279,"B",0,"not"
"28785",8280,"B",0,"not"
"28786",8282,"B",0,"not"
"28787",8284,"B",0,"not"
"28788",8285,"B",0,"not"
"28789",8287,"B",0,"not"
"28790",8289,"B",0,"not"
"28791",8290,"B",0,"not"
"28792",8298,"B",0,"not"
"28793",8302,"B",0,"not"
"28794",8306,"B",0,"not"
"28795",8310,"B",0,"not"
"28796",8311,"B",0,"not"
"28797",8313,"B",0,"not"
"28798",8314,"B",0,"not"
"28799",8315,"B",0,"not"
"28800",8321,"B",0,"not"
"28801",8322,"B",0,"not"
"28802",8325,"B",0,"not"
"28803",8335,"B",0,"not"
"28804",8338,"B",0,"not"
"28805",8339,"B",0,"not"
"28806",8340,"B",0,"not"
"28807",8341,"B",0,"not"
"28808",8342,"B",0,"not"
"28809",8343,"B",0,"not"
"28810",8344,"B",0,"not"
"28811",8346,"B",0,"not"
"28812",8347,"B",0,"not"
"28813",8352,"B",0,"not"
"28814",8354,"B",0,"not"
"28815",8358,"B",0,"not"
"28816",8368,"B",0,"not"
"28817",8371,"B",0,"not"
"28818",8382,"B",0,"not"
"28819",8386,"B",0,"not"
"28820",8387,"B",0,"not"
"28821",8388,"B",0,"not"
"28822",8390,"B",0,"not"
"28823",8391,"B",0,"not"
"28824",8398,"B",0,"not"
"28825",8413,"B",0,"not"
"28826",8415,"B",0,"important"
"28827",8416,"B",0,"not"
"28828",8417,"B",0,"not"
"28829",8419,"B",0,"not"
"28830",8420,"B",0,"important"
"28831",8422,"B",0,"not"
"28832",8425,"B",0,"not"
"28833",8426,"B",0,"not"
"28834",8427,"B",0,"not"
"28835",8429,"B",0,"not"
"28836",8438,"B",0,"not"
"28837",8440,"B",0,"not"
"28838",8441,"B",0,"not"
"28839",8444,"B",0,"not"
"28840",8452,"B",0,"important"
"28841",8455,"B",0,"not"
"28842",8457,"B",0,"not"
"28843",8462,"B",0,"not"
"28844",8463,"B",0,"not"
"28845",8464,"B",0,"not"
"28846",8467,"B",0,"not"
"28847",8472,"B",0,"not"
"28848",8474,"B",0,"not"
"28849",8475,"B",0,"important"
"28850",8479,"B",0,"not"
"28851",8483,"B",0,"not"
"28852",8484,"B",0,"important"
"28853",8485,"B",0,"not"
"28854",8486,"B",0,"not"
"28855",8491,"B",0,"not"
"28856",8492,"B",0,"not"
"28857",8507,"B",0,"not"
"28858",8509,"B",0,"not"
"28859",8512,"B",0,"not"
"28860",8515,"B",0,"not"
"28861",8516,"B",0,"not"
"28862",8517,"B",0,"not"
"28863",8518,"B",0,"not"
"28864",8519,"B",0,"not"
"28865",8520,"B",0,"not"
"28866",8521,"B",0,"not"
"28867",8532,"B",0,"not"
"28868",8533,"B",0,"not"
"28869",8538,"B",0,"not"
"28870",8541,"B",0,"not"
"28871",8544,"B",0,"not"
"28872",8546,"B",0,"not"
"28873",8549,"B",0,"not"
"28874",8550,"B",0,"not"
"28875",8552,"B",0,"not"
"28876",8554,"B",0,"not"
"28877",8556,"B",0,"not"
"28878",8558,"B",0,"not"
"28879",8560,"B",0,"not"
"28880",8562,"B",0,"not"
"28881",8564,"B",0,"not"
"28882",8565,"B",0,"not"
"28883",8567,"B",0,"not"
"28884",8568,"B",0,"not"
"28885",8572,"B",0,"not"
"28886",8574,"B",0,"not"
"28887",8576,"B",0,"not"
"28888",8577,"B",0,"not"
"28889",8578,"B",0,"not"
"28890",8590,"B",0,"not"
"28891",8603,"B",0,"not"
"28892",8638,"B",0,"not"
"28893",8639,"B",0,"not"
"28894",8643,"B",0,"not"
"28895",8646,"B",0,"not"
"28896",8650,"B",0,"not"
"28897",8654,"B",0,"not"
"28898",8656,"B",0,"not"
"28899",8659,"B",0,"not"
"28900",8662,"B",0,"not"
"28901",8664,"B",0,"not"
"28902",8666,"B",0,"not"
"28903",8667,"B",0,"not"
"28904",8668,"B",0,"not"
"28905",8674,"B",0,"not"
"28906",8678,"B",0,"not"
"28907",8679,"B",0,"not"
"28908",8680,"B",0,"not"
"28909",8686,"B",0,"not"
"28910",8688,"B",0,"not"
"28911",8689,"B",0,"not"
"28912",8691,"B",0,"not"
"28913",8693,"B",0,"not"
"28914",8696,"B",0,"not"
"28915",8699,"B",0,"not"
"28916",8700,"B",0,"not"
"28917",8701,"B",0,"not"
"28918",8704,"B",0,"not"
"28919",8707,"B",0,"not"
"28920",8711,"B",0,"not"
"28921",8730,"B",0,"not"
"28922",8732,"B",0,"not"
"28923",8736,"B",0,"not"
"28924",8738,"B",0,"not"
"28925",8742,"B",0,"not"
"28926",8751,"B",0,"not"
"28927",8755,"B",0,"not"
"28928",8759,"B",0,"not"
"28929",8764,"B",0,"not"
"28930",8766,"B",0,"not"
"28931",8767,"B",0,"not"
"28932",8771,"B",0,"not"
"28933",8778,"B",0,"not"
"28934",8779,"B",0,"not"
"28935",8781,"B",0,"not"
"28936",8782,"B",0,"not"
"28937",8785,"B",0,"not"
"28938",8786,"B",0,"important"
"28939",8796,"B",0,"not"
"28940",8798,"B",0,"not"
"28941",8804,"B",0,"not"
"28942",8805,"B",0,"not"
"28943",8829,"B",0,"important"
"28944",8832,"B",0,"not"
"28945",8836,"B",0,"not"
"28946",8840,"B",0,"not"
"28947",8843,"B",0,"not"
"28948",8845,"B",0,"not"
"28949",8847,"B",0,"not"
"28950",8856,"B",0,"not"
"28951",8858,"B",0,"not"
"28952",8859,"B",0,"not"
"28953",8866,"B",0,"not"
"28954",8867,"B",0,"important"
"28955",8868,"B",0,"not"
"28956",8869,"B",0,"not"
"28957",8871,"B",0,"important"
"28958",8872,"B",0,"not"
"28959",8876,"B",0,"not"
"28960",8877,"B",0,"not"
"28961",8878,"B",0,"not"
"28962",8879,"B",0,"not"
"28963",8881,"B",0,"not"
"28964",8886,"B",0,"not"
"28965",8887,"B",0,"not"
"28966",8895,"B",0,"not"
"28967",8896,"B",0,"not"
"28968",8905,"B",0,"important"
"28969",8909,"B",0,"not"
"28970",8910,"B",0,"not"
"28971",8916,"B",0,"not"
"28972",8919,"B",0,"not"
"28973",8922,"B",0,"not"
"28974",8939,"B",0,"not"
"28975",8944,"B",0,"not"
"28976",8945,"B",0,"not"
"28977",8947,"B",0,"not"
"28978",8948,"B",0,"not"
"28979",8950,"B",0,"not"
"28980",8956,"B",0,"not"
"28981",8960,"B",0,"not"
"28982",8964,"B",0,"not"
"28983",8966,"B",0,"not"
"28984",8969,"B",0,"important"
"28985",8971,"B",0,"not"
"28986",8972,"B",0,"not"
"28987",8976,"B",0,"important"
"28988",8979,"B",0,"not"
"28989",8981,"B",0,"not"
"28990",8983,"B",0,"not"
"28991",8984,"B",0,"not"
"28992",8991,"B",0,"not"
"28993",8993,"B",0,"not"
"28994",8995,"B",0,"important"
"28995",8998,"B",0,"not"
"28996",9001,"B",0,"not"
"28997",9004,"B",0,"not"
"28998",9006,"B",0,"not"
"28999",9007,"B",0,"not"
"29000",9024,"B",0,"not"
"29001",9027,"B",0,"not"
"29002",9030,"B",0,"not"
"29003",9033,"B",0,"not"
"29004",9034,"B",0,"not"
"29005",9036,"B",0,"not"
"29006",9037,"B",0,"not"
"29007",9038,"B",0,"important"
"29008",9041,"B",0,"important"
"29009",9045,"B",0,"not"
"29010",9047,"B",0,"important"
"29011",9057,"B",0,"important"
"29012",9059,"B",0,"not"
"29013",9061,"B",0,"important"
"29014",9067,"B",0,"important"
"29015",9069,"B",0,"not"
"29016",9072,"B",0,"not"
"29017",9073,"B",0,"important"
"29018",9082,"B",0,"important"
"29019",9083,"B",0,"not"
"29020",9085,"B",0,"important"
"29021",9089,"B",0,"not"
"29022",9090,"B",0,"not"
"29023",9091,"B",0,"not"
"29024",9104,"B",0,"important"
"29025",9113,"B",0,"not"
"29026",9115,"B",0,"not"
"29027",9116,"B",0,"not"
"29028",9117,"B",0,"not"
"29029",9122,"B",0,"not"
"29030",9130,"B",0,"not"
"29031",9132,"B",0,"important"
"29032",9154,"B",0,"not"
"29033",9157,"B",0,"not"
"29034",9167,"B",0,"not"
"29035",9175,"B",0,"not"
"29036",9179,"B",0,"not"
"29037",9182,"B",0,"not"
"29038",9188,"B",0,"important"
"29039",9194,"B",0,"not"
"29040",9197,"B",0,"not"
"29041",9199,"B",0,"not"
"29042",9205,"B",0,"not"
"29043",9209,"B",0,"not"
"29044",9211,"B",0,"not"
"29045",9213,"B",0,"not"
"29046",9217,"B",0,"not"
"29047",9218,"B",0,"not"
"29048",9221,"B",0,"important"
"29049",9222,"B",0,"important"
"29050",9224,"B",0,"not"
"29051",9225,"B",0,"not"
"29052",9231,"B",0,"not"
"29053",9232,"B",0,"not"
"29054",9234,"B",0,"not"
"29055",9239,"B",0,"important"
"29056",9240,"B",0,"not"
"29057",9241,"B",0,"not"
"29058",9244,"B",0,"not"
"29059",9251,"B",0,"not"
"29060",9256,"B",0,"important"
"29061",9259,"B",0,"not"
"29062",9278,"B",0,"not"
"29063",9299,"B",0,"not"
"29064",9301,"B",0,"important"
"29065",9305,"B",0,"not"
"29066",9315,"B",0,"not"
"29067",9317,"B",0,"not"
"29068",9320,"B",0,"not"
"29069",9322,"B",0,"important"
"29070",9325,"B",0,"not"
"29071",9339,"B",0,"not"
"29072",9357,"B",0,"not"
"29073",9363,"B",0,"not"
"29074",9366,"B",0,"not"
"29075",9367,"B",0,"not"
"29076",9376,"B",0,"not"
"29077",9379,"B",0,"not"
"29078",9381,"B",0,"not"
"29079",9393,"B",0,"not"
"29080",9395,"B",0,"not"
"29081",9397,"B",0,"not"
"29082",9405,"B",0,"not"
"29083",9406,"B",0,"not"
"29084",9407,"B",0,"not"
"29085",9408,"B",0,"not"
"29086",9410,"B",0,"not"
"29087",9419,"B",0,"not"
"29088",9420,"B",0,"not"
"29089",9425,"B",0,"not"
"29090",9426,"B",0,"not"
"29091",9428,"B",0,"not"
"29092",9429,"B",0,"not"
"29093",9436,"B",0,"not"
"29094",9442,"B",0,"not"
"29095",9446,"B",0,"not"
"29096",9454,"B",0,"not"
"29097",9472,"B",0,"important"
"29098",9479,"B",0,"not"
"29099",9480,"B",0,"not"
"29100",9481,"B",0,"not"
"29101",9497,"B",0,"not"
"29102",9499,"B",0,"not"
"29103",9532,"B",0,"not"
"29104",9577,"B",0,"not"
"29105",9593,"B",0,"not"
"29106",9599,"B",0,"not"
"29107",9601,"B",0,"not"
"29108",9602,"B",0,"not"
"29109",9606,"B",0,"not"
"29110",9607,"B",0,"not"
"29111",9614,"B",0,"not"
"29112",9617,"B",0,"not"
"29113",9623,"B",0,"not"
"29114",9634,"B",0,"not"
"29115",9643,"B",0,"not"
"29116",9646,"B",0,"not"
"29117",9650,"B",0,"not"
"29118",9654,"B",0,"not"
"29119",9656,"B",0,"not"
"29120",9663,"B",0,"important"
"29121",9672,"B",0,"not"
"29122",9673,"B",0,"not"
"29123",9674,"B",0,"not"
"29124",9675,"B",0,"not"
"29125",9679,"B",0,"not"
"29126",9681,"B",0,"not"
"29127",9683,"B",0,"not"
"29128",9684,"B",0,"not"
"29129",9689,"B",0,"not"
"29130",9690,"B",0,"not"
"29131",9715,"B",0,"not"
"29132",9718,"B",0,"not"
"29133",9722,"B",0,"not"
"29134",9729,"B",0,"not"
"29135",9731,"B",0,"not"
"29136",9739,"B",0,"not"
"29137",9742,"B",0,"not"
"29138",9755,"B",0,"not"
"29139",9756,"B",0,"not"
"29140",9759,"B",0,"not"
"29141",9774,"B",0,"not"
"29142",9777,"B",0,"not"
"29143",9780,"B",0,"not"
"29144",9782,"B",0,"not"
"29145",9784,"B",0,"not"
"29146",9791,"B",0,"not"
"29147",9804,"B",0,"not"
"29148",9817,"B",0,"not"
"29149",9818,"B",0,"not"
"29150",9822,"B",0,"not"
"29151",9838,"B",0,"not"
"29152",9847,"B",0,"not"
"29153",9858,"B",0,"not"
"29154",9872,"B",0,"not"
"29155",9884,"B",0,"not"
"29156",9891,"B",0,"not"
"29157",9895,"B",0,"not"
"29158",9898,"B",0,"not"
"29159",9902,"B",0,"not"
"29160",9904,"B",0,"important"
"29161",9,"Se",0,"not"
"29162",12,"Se",0,"not"
"29163",53,"Se",0,"not"
"29164",58,"Se",0,"not"
"29165",66,"Se",0,"not"
"29166",86,"Se",0,"not"
"29167",135,"Se",0,"not"
"29168",147,"Se",0,"not"
"29169",175,"Se",0,"not"
"29170",186,"Se",0,"not"
"29171",188,"Se",0,"not"
"29172",189,"Se",0,"not"
"29173",194,"Se",0,"not"
"29174",209,"Se",0,"not"
"29175",231,"Se",0,"not"
"29176",235,"Se",0,"not"
"29177",252,"Se",0,"not"
"29178",310,"Se",0,"not"
"29179",320,"Se",0,"important"
"29180",321,"Se",0,"not"
"29181",339,"Se",0,"not"
"29182",354,"Se",0,"not"
"29183",355,"Se",0,"important"
"29184",398,"Se",0,"not"
"29185",399,"Se",0,"not"
"29186",407,"Se",0,"not"
"29187",548,"Se",0,"not"
"29188",569,"Se",0,"not"
"29189",574,"Se",0,"not"
"29190",575,"Se",0,"not"
"29191",608,"Se",0,"not"
"29192",627,"Se",0,"not"
"29193",640,"Se",0,"not"
"29194",646,"Se",0,"not"
"29195",668,"Se",0,"not"
"29196",684,"Se",0,"not"
"29197",707,"Se",0,"not"
"29198",717,"Se",0,"not"
"29199",738,"Se",0,"not"
"29200",747,"Se",0,"not"
"29201",748,"Se",0,"not"
"29202",755,"Se",0,"not"
"29203",760,"Se",0,"not"
"29204",761,"Se",0,"not"
"29205",780,"Se",0,"not"
"29206",788,"Se",0,"important"
"29207",789,"Se",0,"not"
"29208",791,"Se",0,"not"
"29209",801,"Se",0,"important"
"29210",828,"Se",0,"not"
"29211",835,"Se",0,"not"
"29212",840,"Se",0,"not"
"29213",849,"Se",0,"not"
"29214",858,"Se",0,"not"
"29215",864,"Se",0,"important"
"29216",868,"Se",0,"not"
"29217",869,"Se",0,"not"
"29218",873,"Se",0,"not"
"29219",884,"Se",0,"important"
"29220",895,"Se",0,"not"
"29221",913,"Se",0,"not"
"29222",917,"Se",0,"not"
"29223",930,"Se",0,"not"
"29224",932,"Se",0,"not"
"29225",933,"Se",0,"not"
"29226",961,"Se",0,"not"
"29227",975,"Se",0,"not"
"29228",979,"Se",0,"not"
"29229",987,"Se",0,"not"
"29230",993,"Se",0,"not"
"29231",994,"Se",0,"not"
"29232",1005,"Se",0,"not"
"29233",1022,"Se",0,"not"
"29234",1023,"Se",0,"not"
"29235",1036,"Se",0,"not"
"29236",1040,"Se",0,"not"
"29237",1049,"Se",0,"not"
"29238",1064,"Se",0,"not"
"29239",1081,"Se",0,"not"
"29240",1092,"Se",0,"not"
"29241",1100,"Se",0,"not"
"29242",1105,"Se",0,"not"
"29243",1106,"Se",0,"not"
"29244",1112,"Se",0,"not"
"29245",1115,"Se",0,"not"
"29246",1118,"Se",0,"not"
"29247",1120,"Se",0,"not"
"29248",1132,"Se",0,"not"
"29249",1140,"Se",0,"not"
"29250",1144,"Se",0,"not"
"29251",1152,"Se",0,"not"
"29252",1153,"Se",0,"not"
"29253",1180,"Se",0,"not"
"29254",1183,"Se",0,"not"
"29255",1184,"Se",0,"not"
"29256",1195,"Se",0,"not"
"29257",1201,"Se",0,"not"
"29258",1213,"Se",0,"not"
"29259",1244,"Se",0,"not"
"29260",1251,"Se",0,"not"
"29261",1258,"Se",0,"not"
"29262",1259,"Se",0,"not"
"29263",1261,"Se",0,"not"
"29264",1262,"Se",0,"not"
"29265",1269,"Se",0,"important"
"29266",1280,"Se",0,"not"
"29267",1305,"Se",0,"not"
"29268",1307,"Se",0,"important"
"29269",1325,"Se",0,"not"
"29270",1344,"Se",0,"not"
"29271",1360,"Se",0,"not"
"29272",1429,"Se",0,"not"
"29273",1430,"Se",0,"not"
"29274",1432,"Se",0,"not"
"29275",1436,"Se",0,"not"
"29276",1453,"Se",0,"not"
"29277",1455,"Se",0,"not"
"29278",1470,"Se",0,"not"
"29279",1491,"Se",0,"not"
"29280",1492,"Se",0,"important"
"29281",1494,"Se",0,"not"
"29282",1522,"Se",0,"important"
"29283",1542,"Se",0,"not"
"29284",1550,"Se",0,"not"
"29285",1551,"Se",0,"not"
"29286",1552,"Se",0,"not"
"29287",1554,"Se",0,"not"
"29288",1560,"Se",0,"not"
"29289",1575,"Se",0,"not"
"29290",1585,"Se",0,"not"
"29291",1586,"Se",0,"not"
"29292",1602,"Se",0,"not"
"29293",1603,"Se",0,"not"
"29294",1605,"Se",0,"not"
"29295",1611,"Se",0,"not"
"29296",1618,"Se",0,"important"
"29297",1628,"Se",0,"not"
"29298",1632,"Se",0,"not"
"29299",1633,"Se",0,"not"
"29300",1650,"Se",0,"not"
"29301",1664,"Se",0,"not"
"29302",1677,"Se",0,"not"
"29303",1678,"Se",0,"not"
"29304",1688,"Se",0,"important"
"29305",1698,"Se",0,"not"
"29306",1699,"Se",0,"not"
"29307",1709,"Se",0,"not"
"29308",1720,"Se",0,"not"
"29309",1732,"Se",0,"not"
"29310",1733,"Se",0,"not"
"29311",1734,"Se",0,"not"
"29312",1745,"Se",0,"not"
"29313",1753,"Se",0,"not"
"29314",1765,"Se",0,"not"
"29315",1782,"Se",0,"not"
"29316",1783,"Se",0,"important"
"29317",1793,"Se",0,"not"
"29318",1794,"Se",0,"not"
"29319",1797,"Se",0,"not"
"29320",1801,"Se",0,"important"
"29321",1802,"Se",0,"not"
"29322",1827,"Se",0,"important"
"29323",1831,"Se",0,"not"
"29324",1857,"Se",0,"not"
"29325",1862,"Se",0,"not"
"29326",1882,"Se",0,"not"
"29327",1900,"Se",0,"not"
"29328",1925,"Se",0,"important"
"29329",1928,"Se",0,"important"
"29330",1951,"Se",0,"not"
"29331",1952,"Se",0,"not"
"29332",1960,"Se",0,"not"
"29333",1967,"Se",0,"not"
"29334",1992,"Se",0,"not"
"29335",2014,"Se",0,"important"
"29336",2023,"Se",0,"not"
"29337",2036,"Se",0,"not"
"29338",2067,"Se",0,"not"
"29339",2070,"Se",0,"not"
"29340",2071,"Se",0,"not"
"29341",2072,"Se",0,"not"
"29342",2076,"Se",0,"not"
"29343",2089,"Se",0,"not"
"29344",2105,"Se",0,"not"
"29345",2116,"Se",0,"not"
"29346",2120,"Se",0,"not"
"29347",2141,"Se",0,"not"
"29348",2168,"Se",0,"not"
"29349",2177,"Se",0,"not"
"29350",2178,"Se",0,"not"
"29351",2185,"Se",0,"not"
"29352",2186,"Se",0,"not"
"29353",2191,"Se",0,"not"
"29354",2200,"Se",0,"not"
"29355",2209,"Se",0,"not"
"29356",2213,"Se",0,"not"
"29357",2221,"Se",0,"not"
"29358",2231,"Se",0,"not"
"29359",2235,"Se",0,"not"
"29360",2239,"Se",0,"not"
"29361",2261,"Se",0,"not"
"29362",2264,"Se",0,"not"
"29363",2266,"Se",0,"not"
"29364",2287,"Se",0,"not"
"29365",2300,"Se",0,"not"
"29366",2306,"Se",0,"important"
"29367",2329,"Se",0,"not"
"29368",2331,"Se",0,"not"
"29369",2335,"Se",0,"not"
"29370",2347,"Se",0,"important"
"29371",2350,"Se",0,"not"
"29372",2392,"Se",0,"not"
"29373",2393,"Se",0,"not"
"29374",2402,"Se",0,"not"
"29375",2413,"Se",0,"not"
"29376",2414,"Se",0,"not"
"29377",2415,"Se",0,"not"
"29378",2426,"Se",0,"not"
"29379",2430,"Se",0,"not"
"29380",2443,"Se",0,"important"
"29381",2445,"Se",0,"not"
"29382",2453,"Se",0,"not"
"29383",2463,"Se",0,"not"
"29384",2468,"Se",0,"important"
"29385",2474,"Se",0,"not"
"29386",2480,"Se",0,"not"
"29387",2481,"Se",0,"not"
"29388",2482,"Se",0,"not"
"29389",2513,"Se",0,"not"
"29390",2520,"Se",0,"not"
"29391",2531,"Se",0,"not"
"29392",2545,"Se",0,"not"
"29393",2557,"Se",0,"not"
"29394",2561,"Se",0,"not"
"29395",2567,"Se",0,"not"
"29396",2569,"Se",0,"important"
"29397",2592,"Se",0,"not"
"29398",2594,"Se",0,"important"
"29399",2597,"Se",0,"not"
"29400",2598,"Se",0,"not"
"29401",2599,"Se",0,"not"
"29402",2602,"Se",0,"not"
"29403",2604,"Se",0,"not"
"29404",2606,"Se",0,"not"
"29405",2614,"Se",0,"not"
"29406",2620,"Se",0,"not"
"29407",2622,"Se",0,"not"
"29408",2636,"Se",0,"not"
"29409",2639,"Se",0,"not"
"29410",2641,"Se",0,"not"
"29411",2645,"Se",0,"not"
"29412",2646,"Se",0,"not"
"29413",2651,"Se",0,"important"
"29414",2655,"Se",0,"not"
"29415",2661,"Se",0,"not"
"29416",2665,"Se",0,"not"
"29417",2666,"Se",0,"not"
"29418",2671,"Se",0,"not"
"29419",2680,"Se",0,"not"
"29420",2688,"Se",0,"not"
"29421",2703,"Se",0,"not"
