featureID,important_org,N,N/C,AI-mod,O,DBE,DBE/C
4687,not,1,0.037037037,0.25,6,11,0.407407407
4688,not,1,0.029411765,0.032786885,5,4,0.117647059
4689,not,1,0.033333333,0.102040816,7,7,0.233333333
4690,not,4,0.121212121,0.509433962,5,18,0.545454545
4691,not,7,0.269230769,0.032258065,5,7,0.269230769
4692,not,4,0.148148148,0,8,-0.5,-0.018518519
4693,not,2,0.058823529,0.186440678,5,9,0.264705882
4694,not,2,0.058823529,0.186440678,5,9,0.264705882
4695,important,0,0,0,9,5,0.2
4696,not,2,0.076923077,0.055555556,8,8,0.307692308
4697,not,1,0.033333333,0,9,4,0.133333333
4698,not,1,0.033333333,0,9,4,0.133333333
4699,not,5,0.147058824,0.210526316,1,9,0.264705882
4700,important,7,0.225806452,0.133333333,3,8,0.258064516
4701,not,7,0.225806452,0.133333333,3,8,0.258064516
4702,not,6,0.24,0.212121212,5,9,0.36
4703,not,6,0.272727273,0,8,4,0.181818182
4704,not,0,0,0.033333333,6,4,0.121212121
4705,not,1,0.041666667,0,14,1,0.041666667
4706,not,1,0.03030303,0.140350877,7,8,0.242424242
4707,not,5,0.147058824,0.175438596,1,8,0.235294118
4708,not,5,0.147058824,0.175438596,1,8,0.235294118
4709,not,4,0.129032258,0.446808511,7,16,0.516129032
4710,not,4,0.129032258,0.446808511,7,16,0.516129032
4711,not,4,0.129032258,0.446808511,7,16,0.516129032
4712,not,6,0.222222222,0.235294118,8,11,0.407407407
4713,not,7,0.233333333,0.071428571,4,7,0.233333333
4714,not,7,0.233333333,0.071428571,4,7,0.233333333
4715,not,4,0.129032258,0.404255319,7,15,0.483870968
4716,not,4,0.129032258,0.404255319,7,15,0.483870968
4717,not,0,0,0.019607843,9,5,0.166666667
4718,not,1,0.035714286,0,9,3,0.107142857
4719,not,9,0.473684211,0,11,0,0
4720,not,0,0,0.350649351,3,15,0.375
4721,not,0,0,0.350649351,3,15,0.375
4722,not,0,0,0.350649351,3,15,0.375
4723,not,4,0.222222222,0,11,2,0.111111111
4724,not,1,0.034482759,0.111111111,9,8,0.275862069
4725,not,7,0.233333333,0.093023256,3,7,0.233333333
4726,not,6,0.181818182,0.48,4,17,0.515151515
4727,not,1,0.037037037,0.128205128,7,8,0.296296296
4728,not,7,0.21875,0.127659574,3,8,0.25
4729,not,5,0.142857143,0.203389831,1,9,0.257142857
4730,not,1,0.029411765,0.032786885,5,4,0.117647059
4731,not,16,1,0,7,6,0.375
4732,not,17,0.944444444,0,4,8,0.444444444
4733,not,1,0.03125,0.20754717,7,10,0.3125
4734,not,1,0.033333333,0,10,4,0.133333333
4735,not,1,0.03125,0.150943396,9,9,0.28125
4736,not,1,0.034482759,0,11,4,0.137931034
4737,not,5,0.147058824,0.160714286,2,8,0.235294118
4738,not,9,0.36,0.208333333,8,11,0.44
4739,not,4,0.125,0.04,6,6,0.1875
4740,not,1,0.041666667,0.033333333,8,7,0.291666667
4741,not,5,0.172413793,0.1,6,8,0.275862069
4742,not,6,0.25,0,7,4,0.166666667
4743,not,2,0.057142857,0,5,3,0.085714286
4744,not,3,0.107142857,0,7,4,0.142857143
4745,not,5,0.172413793,0,4,2,0.068965517
4746,not,4,0.222222222,0,9,10,0.555555556
4747,not,4,0.121212121,0.529411765,7,19,0.575757576
4748,not,8,0.4,0,9,6,0.3
4749,not,4,0.121212121,0.529411765,7,19,0.575757576
4750,not,20,1.176470588,0,4,14,0.823529412
4751,not,4,0.117647059,0.481481481,6,18,0.529411765
4753,not,7,0.25,0,7,6,0.214285714
4754,not,7,0.233333333,0.071428571,4,7,0.233333333
4755,not,4,0.142857143,0,9,-0.5,-0.017857143
4756,not,4,0.142857143,0,9,-0.5,-0.017857143
4757,not,4,0.222222222,0,9,9,0.5
4758,not,0,0,0.142857143,10,9,0.321428571
4759,not,4,0.166666667,0,12,6,0.25
4760,not,0,0,0,9,5,0.185185185
4761,not,9,0.375,0,9,8,0.333333333
4762,not,5,0.147058824,0.12962963,4,8,0.235294118
4763,important,6,0.25,0,6,4,0.166666667
4764,not,6,0.214285714,0,8,4,0.142857143
4765,not,6,0.214285714,0,8,4,0.142857143
4766,not,1,0.038461538,0,14,0,0
4767,not,4,0.114285714,0.535714286,6,20,0.571428571
4768,not,6,0.206896552,0.105263158,8,9,0.310344828
4769,not,0,0,0.046153846,7,5,0.138888889
4770,not,0,0,0.046153846,7,5,0.138888889
4771,important,4,0.222222222,0,15,4,0.222222222
4772,not,4,0.121212121,0,6,5,0.151515152
4773,not,1,0.034482759,0,8,4,0.137931034
4774,not,8,0.296296296,0.448275862,9,15,0.555555556
4775,not,6,0.181818182,0.183673469,5,10,0.303030303
4776,not,1,0.038461538,0,9,3,0.115384615
4777,not,1,0.038461538,0,9,3,0.115384615
4778,not,1,0.03125,0,10,4,0.125
4779,not,6,0.285714286,0,15,4,0.19047619
4780,not,1,0.03125,0,10,3,0.09375
4781,not,1,0.038461538,0.029411765,8,7,0.269230769
4782,not,6,0.260869565,0,14,7,0.304347826
4783,not,5,0.147058824,0,3,4.5,0.132352941
4784,not,1,0.033333333,0,10,2,0.066666667
4785,not,4,0.2,0,9,10,0.5
4786,not,0,0,0,10,7,0.28
4787,not,4,0.108108108,0.161290323,4,9,0.243243243
4788,not,4,0.108108108,0.161290323,4,9,0.243243243
4789,not,4,0.108108108,0.161290323,4,9,0.243243243
4790,not,3,0.15,0,13,2,0.1
4791,not,4,0.133333333,0,9,-0.5,-0.016666667
4792,important,2,0.074074074,0.142857143,7,11,0.407407407
4793,not,6,0.24,0,9,4,0.16
4794,not,5,0.151515152,0.12244898,7,9,0.272727273
4795,not,5,0.147058824,0.096153846,6,8,0.235294118
4796,not,5,0.227272727,0,8,3,0.136363636
4797,not,5,0.15625,0.108695652,8,9,0.28125
4798,not,17,0.739130435,0,3,7,0.304347826
4799,not,7,0.35,0,8,3,0.15
4800,not,7,0.35,0,8,3,0.15
4801,not,7,0.35,0,8,3,0.15
4802,not,1,0.035714286,0,9,6,0.214285714
4803,not,3,0.12,0,7,-0.5,-0.02
4804,not,5,0.161290323,0.069767442,7,8,0.258064516
4805,not,5,0.172413793,0,10,2,0.068965517
4806,not,4,0.105263158,0.15625,4,9,0.236842105
4807,not,4,0.105263158,0.15625,4,9,0.236842105
4808,not,1,0.055555556,0,6,6,0.333333333
4809,not,5,0.142857143,0.203703704,6,11,0.314285714
4810,not,4,0.105263158,0.125,4,8,0.210526316
4811,not,1,0.035714286,0.236842105,8,11,0.392857143
4812,not,1,0.035714286,0.236842105,8,11,0.392857143
4813,not,1,0.035714286,0,9,3,0.107142857
4814,important,4,0.133333333,0,10,-0.5,-0.016666667
4815,not,4,0.108108108,0.114754098,5,8,0.216216216
4816,important,3,0.115384615,0.1,16,11,0.423076923
4817,important,3,0.115384615,0.1,16,11,0.423076923
4818,not,5,0.178571429,0,6,8,0.285714286
4819,not,2,0.055555556,0.655172414,10,25,0.694444444
4820,important,6,0.230769231,0,9,4,0.153846154
4821,not,10,0.357142857,0.214285714,8,12,0.428571429
4822,not,6,0.2,0,9,4,0.133333333
4823,not,6,0.2,0,9,4,0.133333333
4824,not,10,0.357142857,0,5,4,0.142857143
4825,not,1,0.037037037,0,16,1,0.037037037
4826,not,0,0,0.365853659,13,15,0.517241379
4828,important,4,0.181818182,0,9,7,0.318181818
4829,not,12,0.413793103,0.034482759,5,9,0.310344828
4830,not,5,0.2,0,13,8,0.32
4831,not,2,0.08,0.035714286,12,9,0.36
4832,not,2,0.08,0,12,8,0.32
4833,not,0,0,0,10,7,0.259259259
4834,not,10,0.3125,0.45,2,16,0.5
4835,not,2,0.08,0,12,7,0.28
4836,not,1,0.034482759,0.225,8,11,0.379310345
4837,not,5,0.2,0,6,8,0.32
4838,not,1,0.032258065,0,9,4,0.129032258
4839,not,4,0.129032258,0,10,-0.5,-0.016129032
4840,not,0,0,0.516666667,6,20,0.555555556
4841,not,4,0.114285714,0.471698113,9,19,0.542857143
4842,not,0,0,0.32,5,15,0.365853659
4843,not,4,0.105263158,0.111111111,5,8,0.210526316
4844,not,4,0.105263158,0.111111111,5,8,0.210526316
4845,not,5,0.263157895,0,16,2,0.105263158
4846,not,7,0.318181818,0,8,6,0.272727273
4847,not,11,0.55,0,9,9,0.45
4848,not,3,0.1,0.5,6,16.5,0.55
4850,not,13,0.764705882,0,15,7,0.411764706
4851,not,1,0.032258065,0,8,7,0.225806452
4852,not,1,0.029411765,0,11,4,0.117647059
4853,not,2,0.058823529,0,10,3,0.088235294
4854,not,3,0.09375,0.533333333,13,20,0.625
4855,not,1,0.034482759,0.075,8,8,0.275862069
4856,not,1,0.034482759,0.075,8,8,0.275862069
4857,not,4,0.121212121,0,7,2,0.060606061
4858,not,9,0.3,0.545454545,9,18,0.6
4859,not,0,0,0,9,3,0.083333333
4860,not,1,0.032258065,0,14,4,0.129032258
4861,not,1,0.032258065,0,14,4,0.129032258
4862,not,3,0.088235294,0.057692308,10,8,0.235294118
4863,not,1,0.027777778,0.05,10,7,0.194444444
4864,not,0,0,0,9,5,0.2
4865,not,3,0.107142857,0.235294118,14,13,0.464285714
4866,not,5,0.161290323,0,9,3.5,0.112903226
4867,not,6,0.206896552,0,12,9,0.310344828
4868,not,3,0.115384615,0.178571429,14,12,0.461538462
4869,not,6,0.222222222,0,8,4,0.148148148
4870,not,3,0.115384615,0.107142857,14,11,0.423076923
4871,not,12,0.387096774,0,5,8,0.258064516
4872,not,6,0.181818182,0,7,4,0.121212121
4873,not,1,0.034482759,0.086956522,8,7,0.24137931
4874,not,6,0.176470588,0.276595745,9,14,0.411764706
4875,not,10,0.344827586,0,7,9,0.310344828
4876,not,1,0.035714286,0,10,6,0.214285714
4877,not,7,0.24137931,0,7,2,0.068965517
4879,not,3,0.111111111,0.233333333,14,13,0.481481481
4880,not,1,0.027027027,0,8,4,0.108108108
4881,not,4,0.137931034,0.028571429,15,10,0.344827586
4882,not,2,0.058823529,0,12,6,0.176470588
4883,not,1,0.03030303,0,14,7,0.212121212
4884,important,6,0.214285714,0,10,4,0.142857143
4885,not,1,0.027027027,0,10,2,0.054054054
4886,not,14,0.518518519,0,5,5,0.185185185
4887,not,7,0.194444444,0.019230769,6,7,0.194444444
4888,not,2,0.083333333,0,11,5,0.208333333
4889,not,2,0.066666667,0,16,7,0.233333333
4891,not,10,0.277777778,0.25,4,13,0.361111111
4892,not,0,0,0.058823529,10,7,0.179487179
4893,not,1,0.027027027,0.06557377,11,8,0.216216216
4894,not,10,0.294117647,0.090909091,4,9,0.264705882
4895,not,1,0.027027027,0.032786885,11,7,0.189189189
4896,not,10,0.277777778,0.166666667,4,11,0.305555556
4897,not,10,0.285714286,0,4,4,0.114285714
4898,not,3,0.09375,0,10,4,0.125
4900,not,3,0.107142857,0.15625,14,12,0.428571429
4901,not,5,0.128205128,0.080645161,6,8,0.205128205
4902,not,0,0,0.214285714,6,12,0.266666667
4903,not,10,0.4,0,14,10,0.4
4904,not,0,0,0.138888889,10,10,0.243902439
4905,not,1,0.025641026,0,10,3,0.076923077
4906,important,4,0.133333333,0,16,10,0.333333333
4907,not,17,0.53125,1.115384615,4,25,0.78125
4908,not,0,0,0,13,3,0.090909091
4909,not,0,0,0,10,5,0.138888889
4910,not,0,0,0.083333333,10,8,0.195121951
4911,not,4,0.1,0.121212121,6,9,0.225
4912,not,0,0,0.055555556,10,7,0.170731707
4913,not,3,0.090909091,0.276595745,13,14.5,0.439393939
4914,not,0,0,0.027777778,10,6,0.146341463
4915,not,6,0.142857143,0.343283582,5,17,0.404761905
4916,not,1,0.03030303,0.106382979,7,11,0.333333333
4917,not,5,0.192307692,0,13,8,0.307692308
4918,not,1,0.024390244,0.128571429,10,10,0.243902439
4919,not,11,0.333333333,0,7,5,0.151515152
4920,not,1,0.024390244,0.1,10,9,0.219512195
4921,important,0,0,0,13,3,0.088235294
4922,not,0,0,0.070422535,11,8,0.195121951
4923,not,6,0.176470588,0,11,4,0.117647059
4924,not,1,0.027777778,0.280701754,7,13.5,0.375
4925,not,0,0,0.042253521,11,7,0.170731707
4926,not,0,0,0.184210526,10,12,0.279069767
4927,not,0,0,0.157894737,10,11,0.255813953
4928,not,5,0.151515152,0,10,4,0.121212121
4929,not,0,0,0.105263158,10,9,0.209302326
4930,not,0,0,0,13,11,0.458333333
4931,not,0,0,0.078947368,10,8,0.186046512
4932,not,0,0,0.052631579,10,7,0.162790698
4933,not,6,0.157894737,0.018181818,9,8,0.210526316
4934,not,1,0.023255814,0.148648649,10,11,0.255813953
4935,not,3,0.107142857,0.25,6,16,0.571428571
4936,not,6,0.171428571,0,10,7,0.2
4937,not,2,0.05,0.125,12,11,0.275
4938,not,6,0.153846154,0.087719298,9,10,0.256410256
4939,not,4,0.181818182,1.222222222,19,19,0.863636364
4940,not,10,0.3125,0,8,9,0.28125
4941,not,0,0,0.225,10,14,0.311111111
4942,not,6,0.153846154,0.052631579,9,9,0.230769231
4944,not,0,0,0.735294118,14,22,0.75862069
4946,not,6,0.260869565,0,16,12,0.52173913
4948,not,0,0,0.138888889,12,11,0.261904762
4949,not,10,0.25,0.185185185,6,13,0.325
4950,not,3,0.107142857,0.037037037,9,12,0.428571429
4951,not,1,0.022222222,0.166666667,10,12,0.266666667
4952,not,0,0,0.261904762,10,16,0.340425532
4953,not,0,0,0.238095238,10,15,0.319148936
4954,not,5,0.11627907,0.044117647,8,8,0.186046512
4955,not,5,0.119047619,0.030769231,9,8,0.19047619
4956,not,7,0.318181818,0,21,10,0.454545455
4958,not,0,0,0,13,4,0.097560976
4959,not,5,0.227272727,0,19,8,0.363636364
4960,not,3,0.142857143,0,15,2,0.095238095
4962,not,0,0,0.157894737,12,12,0.272727273
4963,not,9,0.346153846,0.230769231,11,14,0.538461538
4965,not,7,0.28,0.166666667,14,14,0.56
4967,not,7,0.368421053,0,21,8,0.421052632
4968,not,4,0.086956522,0.289473684,8,17,0.369565217
4969,not,20,0.512820513,0.459459459,1,19,0.487179487
4970,not,5,0.2,0,12,8,0.32
4971,not,1,0.035714286,0,11,6,0.214285714
4974,not,6,0.139534884,0.206349206,11,15,0.348837209
4975,not,7,0.333333333,0,21,9,0.428571429
5010,not,0,0,0.733333333,3,7,0.777777778
5011,not,1,0.125,0,3,1,0.125
5012,not,1,0.1,0.3125,2,4,0.4
5013,not,1,0.111111111,0.307692308,3,4,0.444444444
5014,not,4,4,0,3,1.5,1.5
5015,not,2,0.2,0.5,2,5.5,0.55
5016,not,2,0.333333333,0,5,-0.5,-0.083333333
5017,not,3,0.5,3,5,5.5,0.916666667
5018,not,3,0.428571429,0.5,4,4.5,0.642857143
5019,not,1,0.1,0.785714286,4,8,0.8
5020,not,1,0.111111111,0,4,1,0.111111111
5021,not,2,0.181818182,0.125,2,3,0.272727273
5022,not,3,0.375,0.333333333,4,4.5,0.5625
5023,not,3,0.5,0,1,0.5,0.083333333
5024,not,0,0,0.384615385,2,6,0.428571429
5025,not,0,0,0,3,0,0
5026,not,1,0.076923077,0.409090909,2,6,0.461538462
5027,not,2,0.285714286,1.2,3,6,0.857142857
5028,not,1,0.2,0,5,4.5,0.9
5029,not,0,0,0.304347826,3,5,0.384615385
5030,not,1,0.5,0,10,2,1
5031,not,1,0.076923077,0.136363636,2,3,0.230769231
5032,not,4,0.363636364,0.428571429,0,5,0.454545455
5033,not,0,0,0.428571429,2,7,0.466666667
5034,not,2,0.153846154,0.4,2,6,0.461538462
5035,not,0,0,0.214285714,2,4,0.266666667
5036,not,2,0.153846154,0.2,2,4,0.307692308
5037,not,5,0.454545455,0.181818182,1,4,0.363636364
5038,not,1,0.0625,0,0,0,0
5039,not,1,0.076923077,0.363636364,2,5.5,0.423076923
5040,not,0,0,0.157894737,5,4,0.333333333
5041,not,0,0,0.090909091,4,3,0.230769231
5042,not,2,0.181818182,0,4,3,0.272727273
5043,not,1,0.090909091,0,5,3,0.272727273
5044,not,1,0.066666667,0.423076923,2,7,0.466666667
5045,not,2,0.153846154,0.473684211,3,7,0.538461538
5046,not,1,0.066666667,0.269230769,2,5,0.333333333
5047,not,0,0,0,9,3,0.75
5048,not,0,0,0.151515152,1,3,0.176470588
5049,not,8,2,0,1,0,0
5050,not,0,0,0.461538462,4,8,0.533333333
5051,not,1,0.066666667,0.44,3,7.5,0.5
5052,not,0,0,0.310344828,3,6,0.375
5053,not,0,0,0.4,2,7,0.538461538
5054,not,0,0,0.304347826,5,6,0.428571429
5055,not,1,0.071428571,0.318181818,2,5.5,0.392857143
5056,not,2,0.142857143,0.5,2,7.5,0.535714286
5057,not,0,0,0.352941176,5,6,0.5
5058,not,1,0.066666667,0,3,2,0.133333333
5059,not,0,0,0.043478261,5,3,0.214285714
5060,not,1,0.076923077,0,5,3,0.230769231
5061,important,0,0,0.44,5,8,0.533333333
5062,not,0,0,0.214285714,4,5,0.3125
5063,not,1,0.066666667,0.125,4,4,0.266666667
5064,not,0,0,0.032258065,3,2,0.117647059
5065,not,0,0,0.032258065,3,2,0.117647059
5066,not,0,0,0.032258065,3,2,0.117647059
5067,not,0,0,0.032258065,3,2,0.117647059
5068,not,0,0,0.333333333,2,7,0.368421053
5069,not,7,0.583333333,1.25,2,9.5,0.791666667
5070,not,0,0,0.230769231,4,5,0.333333333
5071,not,2,0.125,0.44,3,8,0.5
5072,not,1,0.0625,0.346153846,4,7,0.4375
5073,not,4,0.307692308,0.285714286,2,6,0.461538462
5074,not,2,0.125,0.12,3,4,0.25
5075,not,1,0.05,0,0,0,0
5076,not,0,0,0.238095238,7,6,0.428571429
5077,not,0,0,0.368421053,2,8,0.4
5078,not,4,0.285714286,0.333333333,2,6,0.428571429
5079,not,0,0,0.3125,4,7,0.388888889
5080,not,4,0.307692308,0.538461538,3,8,0.615384615
5081,not,0,0,0.085714286,3,3,0.157894737
5082,not,0,0,0.085714286,3,3,0.157894737
5083,not,1,0.0625,0.16,5,5,0.3125
5084,important,5,0.416666667,0.333333333,5,6.5,0.541666667
5085,not,1,0.066666667,0.136363636,6,5,0.333333333
5086,not,0,0,0.297297297,3,7,0.35
5087,not,2,0.125,0.434782609,3,8,0.5
5088,not,2,0.133333333,0.3,6,7,0.466666667
5089,not,1,0.0625,0.208333333,6,6,0.375
5090,important,5,0.384615385,0.272727273,5,6.5,0.5
5091,not,1,0.066666667,0.19047619,7,6,0.4
5092,not,1,0.0625,0.125,6,5,0.3125
5093,not,0,0,0,18,2,0.666666667
5094,not,0,0,0.333333333,4,8,0.4
5095,not,0,0,0,7,3,0.1875
5096,not,0,0,0,18,4,1
5097,not,6,0.4,0.625,2,9,0.6
5098,not,2,0.105263158,0.096774194,3,4,0.210526316
5099,not,2,0.117647059,0.16,5,5.5,0.323529412
5100,not,1,0.043478261,0,0,0,0
5101,not,1,0.058823529,0.115384615,6,5,0.294117647
5102,not,0,0,0.368421053,4,9,0.428571429
5103,not,1,0.0625,0.086956522,7,5,0.3125
5104,not,3,0.176470588,0,4,3,0.176470588
5105,not,2,0.117647059,0.416666667,6,9,0.529411765
5106,not,6,0.4,0.571428571,4,9,0.6
5107,not,2,0.125,0.428571429,7,9,0.5625
5108,not,1,0.055555556,0,5,-0.5,-0.027777778
5109,not,3,0.166666667,0.407407407,3,8.5,0.472222222
5110,not,0,0,0.4,4,10,0.454545455
5111,not,1,0.055555556,0.107142857,6,5,0.277777778
5112,not,0,0,0,19,3,0.75
5113,not,0,0,0,19,3,0.75
5114,not,4,0.222222222,0,3,3,0.166666667
5115,not,3,0.214285714,0.142857143,6,6,0.428571429
5116,not,2,0.111111111,0.384615385,6,9,0.5
5117,not,0,0,0.2,4,6,0.272727273
5118,not,1,0.071428571,0,4,0,0
5119,not,2,0.117647059,0.391304348,7,9,0.529411765
5120,not,0,0,0.282051282,5,8,0.363636364
5121,not,0,0,0.282051282,5,8,0.363636364
5122,not,0,0,0.277777778,6,8,0.380952381
5123,not,1,0.047619048,0.228571429,5,7,0.333333333
5124,not,1,0.055555556,0.461538462,2,9,0.5
5125,not,3,0.166666667,0,6,4,0.222222222
5126,not,2,0.1,0.4,6,10,0.5
5127,not,0,0,0.268292683,5,8,0.347826087
5128,not,1,0.066666667,0.272727273,6,6.5,0.433333333
5129,not,0,0,0.24137931,7,7,0.388888889
5130,not,3,0.1875,0.823529412,5,12,0.75
5131,not,5,0.333333333,0.75,8,11,0.733333333
5132,not,3,0.15,0.206896552,5,7,0.35
5133,not,0,0,0.105263158,6,5,0.227272727
5134,not,1,0.055555556,0.36,3,8,0.444444444
5135,not,1,0.052631579,0.214285714,6,7,0.368421053
5136,not,1,0.058823529,0,5,1,0.058823529
5137,not,0,0,0.304347826,4,9,0.36
5138,not,1,0.04,0.266666667,3,8,0.32
5139,not,0,0,0.128205128,5,5,0.227272727
5140,not,4,0.266666667,0,9,6,0.4
5141,not,0,0,0,8,4,0.222222222
5142,not,4,0.2,0,4,-0.5,-0.025
5143,not,0,0,0.161290323,9,7,0.35
5144,not,1,0.05,0.1,8,6,0.3
5145,important,0,0,0.288888889,5,9,0.36
5146,not,5,0.333333333,0,5,2,0.133333333
5147,not,0,0,0,7,2.5,0.113636364
5148,not,6,0.333333333,0.444444444,6,10,0.555555556
5149,not,0,0,0.321428571,2,10,0.344827586
5150,not,1,0.037037037,0.326530612,3,10,0.37037037
5151,not,5,0.238095238,0.444444444,5,11,0.523809524
5152,not,0,0,0,11,2,0.117647059
5153,not,1,0.066666667,0,8,7,0.466666667
5154,not,0,0,0.25,10,9,0.428571429
5155,not,2,0.117647059,0.5,6,10,0.588235294
5156,not,3,0.157894737,0.130434783,7,7,0.368421053
5157,not,15,0.9375,2,1,9,0.5625
5158,not,1,0.047619048,0,7,1,0.047619048
5159,not,1,0.052631579,0,5,2,0.105263158
5160,not,6,0.272727273,0,4,4,0.181818182
5161,not,2,0.0625,0.508474576,1,16.5,0.515625
5162,not,2,0.105263158,0,5,5,0.263157895
5163,not,0,0,0,8,3,0.136363636
5164,not,6,0.333333333,0.333333333,9,10,0.555555556
5165,not,5,0.208333333,0,4,4,0.166666667
5166,not,0,0,0,7,5,0.227272727
5167,not,11,0.647058824,0,5,4,0.235294118
5168,not,1,0.05,0.6,7,13,0.65
5169,not,3,0.136363636,0,6,1,0.045454545
5170,not,5,0.208333333,0,5,5,0.208333333
5171,not,2,0.076923077,0,6,4,0.153846154
5172,not,2,0.076923077,0,6,4,0.153846154
5173,not,0,0,0.024390244,9,5,0.2
5174,not,1,0.041666667,0,7,2,0.083333333
5175,not,0,0,0.034482759,4,3,0.096774194
5176,not,0,0,0,10,1,0.045454545
5177,not,4,0.148148148,0.4,6,13,0.481481481
5178,not,7,0.333333333,0,8,7,0.333333333
5179,not,4,0.148148148,0.641025641,7,18,0.666666667
5180,not,6,0.25,0,6,4,0.166666667
5181,not,0,0,0.064516129,4,4,0.121212121
5182,not,1,0.038461538,0,7,2,0.076923077
5183,not,3,0.111111111,0.097560976,7,7,0.259259259
5184,not,1,0.037037037,0.11627907,7,7,0.259259259
5185,not,2,0.1,0.766666667,6,15.5,0.775
5186,not,0,0,0.391304348,5,13,0.65
5187,not,4,0.173913043,0.071428571,10,8,0.347826087
5188,not,6,0.24,0,6,4,0.16
5189,not,1,0.034482759,0,7,2,0.068965517
5190,not,4,0.121212121,0.6,3,20,0.606060606
5191,not,0,0,0.244897959,7,10,0.344827586
5192,not,1,0.035714286,0.066666667,7,6,0.214285714
5193,not,4,0.117647059,0.578947368,3,20,0.588235294
5194,not,3,0.111111111,0,8,2,0.074074074
5195,not,1,0.03030303,0,5,3,0.090909091
5196,not,7,0.233333333,0.093023256,3,7,0.233333333
5197,not,5,0.25,0,6,9,0.45
5198,not,6,0.272727273,0,11,6,0.272727273
5199,not,4,0.181818182,0,9,6,0.272727273
5200,not,10,0.357142857,0.6875,4,18,0.642857143
5201,not,1,0.028571429,0.126984127,5,7,0.2
5202,important,5,0.147058824,0.210526316,1,9,0.264705882
5203,not,6,0.260869565,0,11,6,0.260869565
5204,not,0,0,0.350649351,3,15,0.375
5205,not,0,0,0.081632653,7,7,0.233333333
5206,not,10,0.555555556,0,9,8,0.444444444
5208,not,1,0.03030303,0.145454545,9,9,0.272727273
5209,not,11,0.333333333,0.295454545,0,12,0.363636364
5210,not,11,0.35483871,0.175,0,9,0.290322581
5212,not,0,0,0.058823529,6,5,0.135135135
5213,not,3,0.083333333,0.163934426,5,9,0.25
5214,not,4,0.111111111,0.517241379,6,20,0.555555556
5215,not,0,0,0.325,4,15,0.357142857
5216,not,0,0,0,10,7,0.28
5217,not,12,0.413793103,0.266666667,4,12,0.413793103
5218,not,0,0,0.243243243,6,12,0.3
5219,not,2,0.060606061,0,2,4,0.121212121
5220,not,6,0.153846154,0.121212121,0,7,0.179487179
5221,not,1,0.027777778,0.098360656,9,8,0.222222222
5222,not,1,0.029411765,0.20754717,7,11,0.323529412
5223,not,5,0.142857143,0.019230769,8,7,0.2
5224,not,10,0.277777778,0.183673469,3,11,0.305555556
5225,not,1,0.032258065,0.25,8,12,0.387096774
5226,not,4,0.108108108,0.172413793,8,11,0.297297297
5227,not,2,0.058823529,0,12,6,0.176470588
5228,not,0,0,0,12,3,0.083333333
5229,not,0,0,0.058823529,10,7,0.179487179
5230,not,10,0.27027027,0.2,4,12,0.324324324
5231,not,1,0.025641026,0.015151515,10,6,0.153846154
5232,not,4,0.121212121,0,12,0,0
5233,not,1,0.024390244,0.042857143,10,7,0.170731707
5234,not,1,0.024390244,0,10,4,0.097560976
5235,not,0,0,0.131578947,10,10,0.23255814
5236,not,1,0.024390244,0,10,3,0.073170732
5237,not,6,0.171428571,0,10,7,0.2
5238,not,0,0,0.1,10,9,0.2
5239,not,1,0.022222222,0.141025641,10,11,0.244444444
5240,not,1,0.022222222,0.141025641,10,11,0.244444444
5241,not,1,0.022727273,0.116883117,9,9.5,0.215909091
5243,not,2,0.044444444,0.026315789,10,7,0.155555556
5244,not,1,0.021276596,0.158536585,10,12,0.255319149
5245,not,2,0.048780488,0,14,6,0.146341463
5246,not,1,0.035714286,0,11,6,0.214285714
5260,not,0,0,1,3,9,1
5261,not,4,1,0,4,5,1.25
5262,not,2,0.25,1.444444444,1,8.5,1.0625
5263,not,1,0.090909091,0.421052632,1,5,0.454545455
5264,not,0,0,0.44,1,6,0.461538462
5265,not,4,2,0,5,3,1.5
5266,not,4,0.666666667,0,2,6,1
5267,not,0,0,0.481481481,1,7,0.5
5268,not,5,0.625,2.25,2,8,1
5269,not,1,0.166666667,1.25,6,6,1
5270,not,0,0,0.238095238,3,4,0.333333333
5271,not,0,0,0.4375,0,7,0.4375
5272,not,1,0.076923077,0.409090909,2,6,0.461538462
5273,not,0,0,0.3,4,5,0.416666667
5274,not,0,0,0.217391304,3,4,0.307692308
5275,not,2,0.142857143,0.083333333,0,2,0.142857143
5276,not,0,0,0.1,4,3,0.25
5277,not,2,0.166666667,0.529411765,3,7,0.583333333
5278,not,0,0,0.285714286,2,5,0.333333333
5279,not,0,0,0.2,3,4,0.285714286
5280,not,2,0.181818182,0.142857143,4,4,0.363636364
5281,not,2,0.181818182,0.142857143,4,4,0.363636364
5282,not,8,1,0,1,2.5,0.3125
5283,not,1,0.071428571,0.434782609,3,7,0.5
5284,not,1,0.25,0,4,3,0.75
5285,not,3,0.375,0,6,3,0.375
5286,not,2,0.181818182,0,2,-0.5,-0.045454545
5287,not,0,0,0.421052632,0,8,0.421052632
5288,not,0,0,0.428571429,1,8,0.444444444
