Taxonomy,CCE-P1706_139_D_I,CCE-P1706_140_D_I,CCE-P1706_145_D_I,CCE-P1706_146_D_I,CCE-P1706_47_D_I,CCE-P1706_49_D_I,CCE-P1706_59_D_I,CCE-P1706_61_D_I,CCE-P1706_71_D_I,CCE-P1706_73_D_I,Exp1_Pn-delicatissima_A_I,Exp1_Pn-delicatissima_A_II,Exp1_Pn-delicatissima_B_I,Exp1_Pn-delicatissima_B_II,Exp1_Pn-multiseries_A_I,Exp1_Pn-multiseries_A_II,Exp1_Pn-subpacifica_A_I,Exp1_Pn-subpacifica_A_II,Exp1_Pn-subpacifica_B_I,Exp1_Pn-subpacifica_B_II,Exp2_Pn-delicatissima_A_I,Exp2_Pn-delicatissima_B_I,Exp2_Pn-galaxiae_A_I,Exp2_Pn-galaxiae_B_I,Exp2_Pn-hasleana_A_I,Exp2_Pn-hasleana_B_I,Exp2_Pn-multiseries_A_I,Exp2_Pn-multiseries_B_I,Exp2_Pn-subpacifica_A_I,Exp2_Pn-subpacifica_B_I,Piers_Goleta_I_I,Piers_NewportBeach_I_I,Piers_NewportBeach_M_I,Piers_SantaMonica_I_I,Piers_Scripps_I_I,Piers_Scripps_M_I,Piers_StearnWharf_I_I
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;SAR92 clade;8787,0.024166493304288335,0.02583067378232669,0.029824070749563194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026762789296313014,0.019530209710808894,0,0.021033917330369106,0.02954973534129274,0.026318827792446875,0.019333340033064052
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;SAR92 clade;8970,0.03111859168942688,0.035785611954806715,0.040199113329963336,0.03984464013138791,0.04079329122476218,0.04406276543462056,0.04025465002222683,0.03587123663228452,0.03370432092290107,0.03428400057929558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04958379107124538,0.09539610095224046,0.10119629840018919,0.0836996969187687,0.1019024747148723,0.10277868940498418,0.023167565256876053
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;SAR92 clade;9065,0,0,0.01998226614536329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;SAR92 clade;9475,0,0,0.007378516701990942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;BD1-7 clade;uncultured gamma proteobacterium;1884,0.026589468479160244,0.020364817083721527,0.0159399481985107,0.011568436028869028,0.01430775256429104,0.015362209592692272,0.018691118889132254,0.013719886827605533,0.012132942757501687,0.013766523666791632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019441619506953764,0.013809504735682945,0.009531810094369814,0.014872677178687092,0,0,0.006922070224703229
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Oceanicoccus;uncultured BD1-7 clade bacterium;8560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016510079425443216,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Sinobacterium;7681,0.013579492361218314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Sinobacterium;9661,0,0.007354465563002613,0.035393190826203354,0.020509625511396234,0,0,0,0,0.009171546189131179,0.008706549038685521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;uncultured;uncultured marine bacterium;8529,0.0367806012927959,0.015310000990116113,0.020431423721681552,0.015765422331132553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005361795412693608
Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella;10432,0,0,0,0.006183490642206207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella;3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108612808379087,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella;4282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008908401697282525,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella;5461,0,0,0.007378516701990942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella;6063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077601029564589395,0,0,0.014906962129740515,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella;6206,0,0.00849223086406066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004480267552900963,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella;6557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00896062504046377,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella;uncultured Legionella sp.;2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008908401697282525,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella;uncultured Legionella sp.;5178,0.010371375787376855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella;uncultured marine bacterium;3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008381883196845238,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella;uncultured marine bacterium;589,0,0,0.007378516701990942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Ectothiorhodospiraceae;uncultured;11321,0,0,0,0.009777050620545553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05416157410506444,0,0.024888400866788903,0.04004846098491255,0.034430340530896233,0
Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Ectothiorhodospiraceae;uncultured;2192,0,0.00849223086406066,0,0,0,0,0,0.016803624641331096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030882918771459884,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Ectothiorhodospiraceae;uncultured;2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020920463381167927,0.014859863597362284,0.02235559972029865,0,0,0,0.011989568825237216
Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Ectothiorhodospiraceae;uncultured;310,0.011760094991816704,0,0.01704062450620773,0,0.023728140434781612,0.015362209592692272,0.01690657415878016,0,0.015886029449517385,0.013766523666791632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02938320869271358,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Ectothiorhodospiraceae;uncultured;uncultured marine bacterium;4688,0,0,0.01127100680064999,0,0.01517572802027589,0,0,0,0.011232882901401174,0.010663368645911778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012614928456573186,0.030882918771459884,0,0.014872677178687092,0.022538281753261433,0.020385534781649384,0
Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Ectothiorhodospiraceae;uncultured;uncultured marine bacterium;6604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019009246633818658,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;10449,0.014667603272828922,0.012009972425707675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;3617,0.022176354288325595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;8095,0.015182450673423002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;8150,0.006789589672938464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004377880629868333
Bacteria;Proteobacteria;Gammaproteobacteria;Francisellales;Francisellaceae;[Caedibacter] taeniospiralis group;Francisellaceae bacterium;2966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00796789562818579,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Francisellales;Francisellaceae;10255,0.007839962929548916,0.007354465563002613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Francisellales;Francisellaceae;3388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006336076333792783,0.005503137568362641,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Francisellales;Francisellaceae;Francisella;88,0.03881518500879377,0.030916740427394413,0.012780197753226544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Francisellales;Francisellaceae;Francisella;9934,0,0,0.024473992510155244,0.02272140555517276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015071457417695758,0.02172384321769091,0.022183267297080308,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Francisellales;Francisellaceae;Francisella;uncultured bacterium;3725,0,0,0,0,0.01517572802027589,0.02611267597774479,0,0,0,0.007540068830896191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Francisellales;Francisellaceae;Francisella;uncultured bacterium;9505,0.052027366583892176,0.01801550006112618,0.019052227937356597,0.02229659786527843,0,0,0.011270751127376848,0,0.027132748151292338,0.01508056637725084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01865831852840955,0,0,0,0,0.030137130270478218,0.014186385109677369
Bacteria;Proteobacteria;Gammaproteobacteria;Francisellales;Francisellaceae;uncultured;uncultured bacterium;1927,0.016163035798291474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Francisellales;Francisellaceae;uncultured;uncultured bacterium;2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012672407052712189,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Francisellales;Francisellaceae;uncultured;uncultured marine bacterium;638,0,0,0.007378516701990942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Ga0077536;uncultured bacterium;uncultured bacterium;uncultured bacterium;4848,0.013579492361218314,0.007354465563002613,0.01127100680064999,0.00874483205772461,0,0,0,0,0.006485217043422009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010018316873562538,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Ga0077536;uncultured bacterium;uncultured bacterium;uncultured bacterium;9623,0.009602003573780193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;uncultured marine bacterium;uncultured marine bacterium;11234,0.011087495490427557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;uncultured marine bacterium;uncultured marine bacterium;1931,0.01708745955015882,0.012009972425707675,0.00852000297838608,0,0.010116936264616445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;HOC36;uncultured marine bacterium;uncultured marine bacterium;uncultured marine bacterium;6804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067399565233909765,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;KI89A clade;11335,0.02540685647122196,0.03206257633901528,0.03327741420282506,0.031534764840301405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030580522422979917,0.05616693093208931,0.037332577805316715,0.03840911487807722,0.05041421615593938,0.034205948439985465,0.014846613520116294
Bacteria;Proteobacteria;Gammaproteobacteria;KI89A clade;6313,0.03209161053924038,0.04268538029526084,0.0399725166090944,0.03552869710995235,0.026769637911864902,0.031152037496782987,0,0,0.02751772554749339,0.025386140231503426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039901435575159495,0.08785044197462001,0.05060832152555384,0.052675333393494846,0.07587174659033831,0.06119054726445205,0.019822932486536243
Bacteria;Proteobacteria;Gammaproteobacteria;KI89A clade;8618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009972877415573428,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;KI89A clade;uncultured marine bacterium;uncultured marine bacterium;uncultured marine bacterium;6354,0.09429991923482385,0.06623801903705397,0.06394281399940784,0.05720722835420817,0.03984027701266268,0.03397232174090105,0.03334480446975706,0.03118979654732854,0.03754446401474009,0.033443947755225974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03437367826979743,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;KI89A clade;uncultured marine bacterium;uncultured marine bacterium;uncultured marine bacterium;9389,0,0,0.020870922595298772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Methylophagaceae;uncultured;uncultured marine bacterium;3924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025544147210541254,0.028862558355909982,0.0415475477379097,0.012598549144415383,0.030137130270478218,0.01026718773966712
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax;7848,0,0,0,0,0,0.012543027144799958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax;soda lake metagenome;8846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008343866388503127,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;5629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006336076333792783,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Oceanospirillum;71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01026718773966712
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Kangiellaceae;Kangiella;Kangiella sp. YZHG-G18;3142,0.006789589672938464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Litoricolaceae;Litoricola;10320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009406098887586051,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Litoricolaceae;Litoricola;2874,0,0,0,0,0,0,0,0,0,0,0,0,0.039155206818186,0.030707934923932943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070518308000765756,0.031206413411492103,0.030644814806201418,0.022392535146150312,0.027604813853226173,0.033523775691047135,0.029043565099043715
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas;11159,0,0,0.01127100680064999,0.011568436028869028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas;3914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027347452137420805,0.03579205324885543,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas;7564,0,0,0,0,0,0,0,0,0,0,0,0,0.06346507256404033,0.08220355821251783,0,0,0,0,0.09091055985073897,0.09252627111453941,0.0931676596962941,0.09028110512315911,0.02759004013635875,0.036406973355883124,0.019981169590862803,0,0,0,0.08535264950604257,0.05098900122989139,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Amphritea;heterotrophic symbiont R21 of Osedax japonicus;10906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04827467555210779
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Amphritea;uncultured bacterium;7388,0,0.01040087870740815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Marinobacterium;bacterium WHC3-3;7406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011370886295932716,0,0,0,0,0,0.015785278209119593
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter;4595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023790791293519218,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter;7095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05137320663117515,0.053078901063798416,0,0,0,0,0,0,0,0,0,0,0.14592532341899417,0.1363774269064457,0.06360007254615298,0.04462053232359722,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;uncultured;10401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006336076333792783,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;uncultured;11009,0,0,0,0,0.005058403413600407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;uncultured;11211,0.016631669227973024,0.019459139534189974,0.015360071957286938,0.017490332940522817,0.01430775256429104,0.020483572854267388,0.01782118826666446,0,0.020509351012983713,0.016860745568536773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020681330226726607,0.0576689767813766,0.06217891680154138,0.06885305710922074,0.07449438056538335,0.03864596203494793,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;uncultured;1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056689493173255126
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;uncultured;129,0.013001340795539065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;uncultured;6969,0,0,0,0,0.012390771495576979,0.014483566799287284,0.02254293429472841,0.018577300321673217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;uncultured;8100,0,0,0,0,0,0,0,0.009701272828682573,0,0.006156420975116832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus;3293,0.029075159144048502,0.01588798663017547,0.010434893077300843,0.009777050620545553,0,0,0.011270751127376848,0.012524420344981585,0.009171546189131179,0.008706549038685521,0,0,0,0,0.02348631204368516,0.01965666676891292,0,0,0,0,0.029171200033718207,0.021987516003078994,0,0,0,0,0.044135587442943935,0.034117933481831744,0.05406355407993612,0.0420670891532232,0,0.010974552997431655,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus;8145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015565773578301488,0,0.011952001533396747,0.013011241653064849,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus;uncultured gamma proteobacterium;1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007782651067908959,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella;2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03353002547554917,0.025346849738132577,0,0,0.030345178485395877,0.033752696224715543,0.02437734421555009
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella;3203,0.010371375787376855,0.020802882777018406,0.036154750162116285,0.026956303545996166,0.059024629117880416,0.03900672451527525,0.037388771664080125,0.030682451048754448,0.0369795939698336,0.029206436387138848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045825427056948594,0.0410737409671587,0.01348021924722348,0.09427755070433184,0.05479706697878878,0.028831497249403527,0.023577717839491048
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella;5637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063073387586291664,0.0077601029564589395,0,0,0.006900381774704269,0.009609315560524157,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella;5918,0,0,0,0,0,0,0,0,0,0,0.014376155377231777,0.01898629613102828,0.03095194177908759,0.0332721182823117,0.014381543660287991,0.017685582187646452,0,0,0.015784446231336617,0.01417311413045307,0.014477973812605816,0.011752145223347013,0,0,0,0,0.044007760421667895,0.04616890952826902,0.055345140805509306,0.058202165242904585,0,0.013062440054753963,0,0,0.025199098529535852,0.035961964091443484,0.014186385109677369
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella;7164,0.017964393991067175,0.01644567799725893,0.0120492495474669,0,0.022050762201815906,0.01698371018809873,0.012601149539883571,0.016803624641331096,0.0171589932325464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003153653696660322,0.005487193886588305,0.019457659013466074,0.016738810484364017,0.005634123222020147,0.003922936338266389,0.004377880629868333
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella;7623,0.0257076056634454,0.03938656392518698,0.03881974038183022,0.031836641315008934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06081057450279907,0.0684560242404591,0.04260017983781993,0.06071834483719598,0.08809596903765307,0.016381209696258114
